#chrom	chrom_start	chrom_stop	length	left_gene	left_strand	right_gene	right_strand
Chr_4	2691109	2693241	2133	CC1G_14455.2	+1	CC1G_10047.2	+1
Chr_4	2695330	2696149	820	CC1G_10047.2	+1	CC1G_10048.2	-1
Chr_4	2697827	2698433	607	CC1G_10048.2	-1	CC1G_10049.2	+1
Chr_4	2698922	2699723	802	CC1G_10049.2	+1	CC1G_10050.2	+1
Chr_4	2700958	2702169	1212	CC1G_10050.2	+1	CC1G_10051.2	-1
Chr_4	2703367	2704264	898	CC1G_10051.2	-1	CC1G_10052.2	-1
Chr_4	2706587	2707442	856	CC1G_10052.2	-1	CC1G_10053.2	+1
Chr_4	2708513	2709486	974	CC1G_10053.2	+1	CC1G_10054.2	+1
Chr_4	2710479	2710933	455	CC1G_10054.2	+1	CC1G_10055.2	+1
Chr_4	2713226	2713369	144	CC1G_10055.2	+1	CC1G_10056.2	-1
Chr_4	2715234	2715826	593	CC1G_10056.2	-1	CC1G_10057.2	-1
Chr_4	2717702	2721716	4015	CC1G_10057.2	-1	CC1G_10058.2	-1
Chr_4	2722530	2724290	1761	CC1G_10058.2	-1	CC1G_10059.2	-1
Chr_4	2727483	2727779	297	CC1G_10059.2	-1	CC1G_10060.2	-1
Chr_4	2729133	2731043	1911	CC1G_10060.2	-1	CC1G_10061.2	+1
Chr_4	2733203	2735315	2113	CC1G_10061.2	+1	CC1G_10062.2	+1
Chr_4	2737876	2739362	1487	CC1G_10062.2	+1	CC1G_10063.2	+1
Chr_4	2742429	2742918	490	CC1G_10063.2	+1	CC1G_10064.2	-1
Chr_4	2746074	2746418	345	CC1G_10064.2	-1	CC1G_14456.2	-1
Chr_4	2747095	2748115	1021	CC1G_14456.2	-1	CC1G_10065.2	-1
Chr_4	2750541	2751516	976	CC1G_10065.2	-1	CC1G_10066.2	-1
Chr_4	2752615	2754114	1500	CC1G_10066.2	-1	CC1G_10067.2	+1
Chr_4	2756455	2757008	554	CC1G_10067.2	+1	CC1G_10068.2	+1
Chr_4	2758869	2759253	385	CC1G_10068.2	+1	CC1G_10069.2	+1
Chr_4	2759971	2761066	1096	CC1G_10069.2	+1	CC1G_06163.2	+1
Chr_4	2762584	2763250	667	CC1G_06163.2	+1	CC1G_06164.2	+1
Chr_4	2764005	2764638	634	CC1G_06164.2	+1	CC1G_06165.2	+1
Chr_4	2765421	2765802	382	CC1G_06165.2	+1	CC1G_06166.2	-1
Chr_4	2766185	2766807	623	CC1G_06166.2	-1	CC1G_06167.2	-1
Chr_4	2768663	2770063	1401	CC1G_06167.2	-1	CC1G_06168.2	+1
Chr_4	2772667	2773371	705	CC1G_06168.2	+1	CC1G_06169.2	+1
Chr_4	2774720	2775226	507	CC1G_06169.2	+1	CC1G_06170.2	-1
Chr_4	2776056	2776705	650	CC1G_06170.2	-1	CC1G_06171.2	-1
Chr_4	2778842	2779854	1013	CC1G_06171.2	-1	CC1G_06172.2	+1
Chr_4	2782731	2783602	872	CC1G_06172.2	+1	CC1G_06173.2	+1
Chr_4	2785020	2785415	396	CC1G_06173.2	+1	CC1G_06174.2	-1
Chr_4	2787631	2788141	511	CC1G_06174.2	-1	CC1G_06175.2	-1
Chr_4	2790867	2791492	626	CC1G_06175.2	-1	CC1G_06176.2	-1
Chr_4	2792322	2793728	1407	CC1G_06176.2	-1	CC1G_06177.2	-1
Chr_4	2794236	2798113	3878	CC1G_06177.2	-1	CC1G_14457.2	-1
Chr_4	2798977	2799363	387	CC1G_14457.2	-1	CC1G_14458.2	-1
Chr_4	2800352	2801347	996	CC1G_14458.2	-1	CC1G_06179.2	-1
Chr_4	2805967	2806375	409	CC1G_06179.2	-1	CC1G_06180.2	-1
Chr_4	2807148	2807486	339	CC1G_06180.2	-1	CC1G_06181.2	-1
Chr_4	2808189	2808902	714	CC1G_06181.2	-1	CC1G_06182.2	+1
Chr_4	2810784	2812087	1304	CC1G_06182.2	+1	CC1G_06183.2	+1
Chr_4	2813901	2814061	161	CC1G_06183.2	+1	CC1G_06184.2	+1
Chr_4	2816611	2817632	1022	CC1G_06184.2	+1	CC1G_06185.2	+1
Chr_4	2819930	2822215	2286	CC1G_06185.2	+1	CC1G_06186.2	+1
Chr_4	2824206	2825044	839	CC1G_06186.2	+1	CC1G_06187.2	-1
Chr_4	2827319	2830875	3557	CC1G_06187.2	-1	CC1G_06188.2	-1
Chr_4	2832294	2832805	512	CC1G_06188.2	-1	CC1G_14459.2	+1
Chr_4	2834667	2834841	175	CC1G_14459.2	+1	CC1G_14460.2	+1
Chr_4	2835146	2835287	142	CC1G_14460.2	+1	CC1G_14461.2	+1
Chr_4	2836381	2836896	516	CC1G_14461.2	+1	CC1G_14462.2	-1
Chr_4	2836984	2837731	748	CC1G_14462.2	-1	CC1G_06190.2	-1
Chr_4	2840386	2840779	394	CC1G_06190.2	-1	CC1G_06191.2	-1
Chr_4	2841856	2842631	776	CC1G_06191.2	-1	CC1G_06193.2	+1
Chr_4	2845203	2845237	35	CC1G_06193.2	+1	CC1G_06194.2	-1
Chr_4	2848287	2848726	440	CC1G_06194.2	-1	CC1G_06195.2	+1
Chr_4	2850285	2850378	94	CC1G_06195.2	+1	CC1G_06196.2	+1
Chr_4	2850764	2851918	1155	CC1G_06196.2	+1	CC1G_14463.2	+1
Chr_4	2852336	2852789	454	CC1G_14463.2	+1	CC1G_06197.2	-1
Chr_4	2853537	2854866	1330	CC1G_06197.2	-1	CC1G_06198.2	-1
Chr_4	2855285	2856402	1118	CC1G_06198.2	-1	CC1G_14464.2	-1
Chr_4	2859686	2860298	613	CC1G_14464.2	-1	CC1G_06201.2	-1
Chr_4	2861244	2863280	2037	CC1G_06201.2	-1	CC1G_06202.2	+1
Chr_4	2865026	2865222	197	CC1G_06202.2	+1	CC1G_06203.2	-1
Chr_4	2866815	2867870	1056	CC1G_06203.2	-1	CC1G_06204.2	+1
Chr_4	2870610	2871914	1305	CC1G_06204.2	+1	CC1G_14465.2	+1
Chr_4	2873587	2873915	329	CC1G_14465.2	+1	CC1G_14466.2	+1
Chr_4	2874457	2874729	273	CC1G_14466.2	+1	CC1G_14467.2	+1
Chr_4	2875489	2877209	1721	CC1G_14467.2	+1	CC1G_06206.2	+1
Chr_4	2879840	2880315	476	CC1G_06206.2	+1	CC1G_06207.2	+1
Chr_4	2882192	2882662	471	CC1G_06207.2	+1	CC1G_06208.2	+1
Chr_4	2884322	2884672	351	CC1G_06208.2	+1	CC1G_06209.2	+1
Chr_4	2886259	2886403	145	CC1G_06209.2	+1	CC1G_06210.2	-1
Chr_4	2887564	2888181	618	CC1G_06210.2	-1	CC1G_06211.2	-1
Chr_4	2890923	2891445	523	CC1G_06211.2	-1	CC1G_06212.2	+1
Chr_4	2893922	2894178	257	CC1G_06212.2	+1	CC1G_06213.2	-1
Chr_4	2896867	2897586	720	CC1G_06213.2	-1	CC1G_06214.2	+1
Chr_4	2898371	2898776	406	CC1G_06214.2	+1	CC1G_14468.2	-1
Chr_4	2900500	2901136	637	CC1G_14468.2	-1	CC1G_06217.2	-1
Chr_4	2904352	2904493	142	CC1G_06217.2	-1	CC1G_06218.2	+1
Chr_4	2907082	2910630	3549	CC1G_06218.2	+1	CC1G_06219.2	+1
Chr_4	2911922	2912456	535	CC1G_06219.2	+1	CC1G_06220.2	+1
Chr_4	2914728	2915620	893	CC1G_06220.2	+1	CC1G_06221.2	+1
Chr_4	2918216	2918447	232	CC1G_06221.2	+1	CC1G_14469.2	+1
Chr_4	2919995	2921184	1190	CC1G_14469.2	+1	CC1G_06224.2	+1
Chr_4	2923083	2923294	212	CC1G_06224.2	+1	CC1G_06225.2	-1
Chr_4	2925808	2927327	1520	CC1G_06225.2	-1	CC1G_14470.2	-1
Chr_4	2929533	2929641	109	CC1G_14470.2	-1	CC1G_06227.2	+1
Chr_4	2933261	2933852	592	CC1G_06227.2	+1	CC1G_06228.2	-1
Chr_4	2935143	2935420	278	CC1G_06228.2	-1	CC1G_14471.2	-1
Chr_4	2938061	2938307	247	CC1G_14471.2	-1	CC1G_14472.2	-1
Chr_4	2938665	2939583	919	CC1G_14472.2	-1	CC1G_06231.2	+1
Chr_4	2941139	2941838	700	CC1G_06231.2	+1	CC1G_06232.2	-1
Chr_4	2942917	2943303	387	CC1G_06232.2	-1	CC1G_06233.2	+1
Chr_4	2945537	2945805	269	CC1G_06233.2	+1	CC1G_06234.2	-1
Chr_4	2947014	2947593	580	CC1G_06234.2	-1	CC1G_06235.2	-1
Chr_4	2951388	2952370	983	CC1G_06235.2	-1	CC1G_14473.2	-1
Chr_4	2953142	2953211	70	CC1G_14473.2	-1	CC1G_06236.2	+1
Chr_4	2954459	2955174	716	CC1G_06236.2	+1	CC1G_14474.2	-1
Chr_4	2956407	2956899	493	CC1G_14474.2	-1	CC1G_14475.2	-1
Chr_4	2958554	2959246	693	CC1G_14475.2	-1	CC1G_06238.2	-1
Chr_4	2961883	2965294	3412	CC1G_06238.2	-1	CC1G_06239.2	-1
Chr_4	2966954	2967832	879	CC1G_06239.2	-1	CC1G_14476.2	-1
Chr_4	2968507	2971421	2915	CC1G_14476.2	-1	CC1G_06240.2	+1
Chr_4	2972311	2973226	916	CC1G_06240.2	+1	CC1G_06241.2	+1
Chr_4	2973983	2974689	707	CC1G_06241.2	+1	CC1G_06242.2	-1
Chr_4	2975251	2975763	513	CC1G_06242.2	-1	CC1G_06243.2	+1
Chr_4	2976411	2977276	866	CC1G_06243.2	+1	CC1G_06244.2	-1
Chr_4	2978917	2979717	801	CC1G_06244.2	-1	CC1G_06245.2	-1
Chr_4	2981787	2988736	6950	CC1G_06245.2	-1	CC1G_06248.2	+1
Chr_4	2991287	2992433	1147	CC1G_06248.2	+1	CC1G_06249.2	-1
Chr_4	2993903	2994505	603	CC1G_06249.2	-1	CC1G_06250.2	-1
Chr_4	2998259	2999931	1673	CC1G_06250.2	-1	CC1G_06251.2	+1
Chr_4	3004504	3005267	764	CC1G_06251.2	+1	CC1G_06252.2	-1
Chr_4	3006480	3009152	2673	CC1G_06252.2	-1	CC1G_06253.2	-1
Chr_4	3009502	3009889	388	CC1G_06253.2	-1	CC1G_06254.2	+1
Chr_4	3013786	3014254	469	CC1G_06254.2	+1	CC1G_06255.2	+1
Chr_4	3015959	3016665	707	CC1G_06255.2	+1	CC1G_14477.2	-1
Chr_4	3018100	3018718	619	CC1G_14477.2	-1	CC1G_06257.2	-1
Chr_4	3019751	3021240	1490	CC1G_06257.2	-1	CC1G_08056.2	+1
Chr_4	3021727	3022726	1000	CC1G_08056.2	+1	CC1G_08057.2	+1
Chr_4	3023518	3024608	1091	CC1G_08057.2	+1	CC1G_08058.2	+1
Chr_4	3026591	3027377	787	CC1G_08058.2	+1	CC1G_08059.2	+1
Chr_4	3028965	3029213	249	CC1G_08059.2	+1	CC1G_08060.2	-1
Chr_4	3029737	3030667	931	CC1G_08060.2	-1	CC1G_14478.2	-1
Chr_4	3031118	3031443	326	CC1G_14478.2	-1	CC1G_08061.2	+1
Chr_4	3032869	3033048	180	CC1G_08061.2	+1	CC1G_08062.2	-1
Chr_4	3034645	3035387	743	CC1G_08062.2	-1	CC1G_08063.2	-1
Chr_4	3036244	3036866	623	CC1G_08063.2	-1	CC1G_14479.2	-1
Chr_4	3036978	3038310	1333	CC1G_14479.2	-1	CC1G_14480.2	-1
Chr_4	3038428	3039449	1022	CC1G_14480.2	-1	CC1G_14481.2	+1
Chr_4	3039561	3039891	331	CC1G_14481.2	+1	CC1G_14482.2	-1
Chr_4	3040354	3040655	302	CC1G_14482.2	-1	CC1G_08064.2	+1
Chr_4	3042339	3042865	527	CC1G_08064.2	+1	CC1G_08065.2	-1
Chr_4	3044226	3044841	616	CC1G_08065.2	-1	CC1G_08066.2	-1
Chr_4	3046407	3047967	1561	CC1G_08066.2	-1	CC1G_08067.2	+1
Chr_4	3049518	3050015	498	CC1G_08067.2	+1	CC1G_14483.2	-1
Chr_4	3050127	3051152	1026	CC1G_14483.2	-1	CC1G_14484.2	+1
Chr_4	3051264	3053029	1766	CC1G_14484.2	+1	CC1G_14485.2	+1
Chr_4	3053141	3054119	979	CC1G_14485.2	+1	CC1G_08068.2	-1
Chr_4	3055037	3056158	1122	CC1G_08068.2	-1	CC1G_08069.2	-1
Chr_4	3056430	3057586	1157	CC1G_08069.2	-1	CC1G_08070.2	-1
Chr_4	3058675	3059133	459	CC1G_08070.2	-1	CC1G_08071.2	+1
Chr_4	3061885	3063500	1616	CC1G_08071.2	+1	CC1G_08072.2	+1
Chr_4	3065222	3065804	583	CC1G_08072.2	+1	CC1G_08073.2	+1
Chr_4	3067672	3070169	2498	CC1G_08073.2	+1	CC1G_08074.2	+1
Chr_4	3071887	3072162	276	CC1G_08074.2	+1	CC1G_08075.2	-1
Chr_4	3074221	3075695	1475	CC1G_08075.2	-1	CC1G_08077.2	-1
Chr_4	3077214	3078288	1075	CC1G_08077.2	-1	CC1G_08078.2	-1
Chr_4	3080252	3080966	715	CC1G_08078.2	-1	CC1G_08079.2	+1
Chr_4	3082770	3083024	255	CC1G_08079.2	+1	CC1G_08080.2	+1
Chr_4	3084582	3087592	3011	CC1G_08080.2	+1	CC1G_08081.2	+1
Chr_4	3088606	3092941	4336	CC1G_08081.2	+1	CC1G_08083.2	+1
Chr_4	3094987	3097236	2250	CC1G_08083.2	+1	CC1G_08084.2	-1
Chr_4	3099013	3099689	677	CC1G_08084.2	-1	CC1G_14486.2	-1
Chr_4	3100491	3100574	84	CC1G_14486.2	-1	CC1G_14487.2	-1
Chr_4	3101395	3102492	1098	CC1G_14487.2	-1	CC1G_08086.2	+1
Chr_4	3103610	3103985	376	CC1G_08086.2	+1	CC1G_08087.2	+1
Chr_4	3105237	3105712	476	CC1G_08087.2	+1	CC1G_08088.2	+1
Chr_4	3106373	3109244	2872	CC1G_08088.2	+1	CC1G_08090.2	+1
Chr_4	3111165	3111479	315	CC1G_08090.2	+1	CC1G_14488.2	-1
Chr_4	3112964	3113819	856	CC1G_14488.2	-1	CC1G_08091.2	+1
Chr_4	3115544	3117189	1646	CC1G_08091.2	+1	CC1G_08092.2	-1
Chr_4	3118000	3118252	253	CC1G_08092.2	-1	CC1G_14489.2	-1
Chr_4	3118815	3119489	675	CC1G_14489.2	-1	CC1G_08093.2	+1
Chr_4	3120469	3120692	224	CC1G_08093.2	+1	CC1G_08094.2	-1
Chr_4	3122585	3124225	1641	CC1G_08094.2	-1	CC1G_08095.2	-1
Chr_4	3126293	3126880	588	CC1G_08095.2	-1	CC1G_08096.2	-1
Chr_4	3128528	3128915	388	CC1G_08096.2	-1	CC1G_08097.2	-1
Chr_4	3130160	3130556	397	CC1G_08097.2	-1	CC1G_08098.2	+1
Chr_4	3135066	3135831	766	CC1G_08098.2	+1	CC1G_08099.2	-1
Chr_4	3137753	3139903	2151	CC1G_08099.2	-1	CC1G_08100.2	-1
Chr_4	3141539	3142080	542	CC1G_08100.2	-1	CC1G_14490.2	-1
Chr_4	3142699	3146251	3553	CC1G_14490.2	-1	CC1G_08101.2	-1
Chr_4	3147662	3147934	273	CC1G_08101.2	-1	CC1G_08102.2	+1
Chr_4	3150914	3153044	2131	CC1G_08102.2	+1	CC1G_08103.2	+1
Chr_4	3153949	3155807	1859	CC1G_08103.2	+1	CC1G_08104.2	-1
Chr_4	3156493	3157329	837	CC1G_08104.2	-1	CC1G_08105.2	-1
Chr_4	3158379	3159025	647	CC1G_08105.2	-1	CC1G_08106.2	+1
Chr_4	3161409	3162018	610	CC1G_08106.2	+1	CC1G_08107.2	+1
Chr_4	3166365	3167036	672	CC1G_08107.2	+1	CC1G_14491.2	-1
Chr_4	3169850	3170358	509	CC1G_14491.2	-1	CC1G_08110.2	+1
Chr_4	3171820	3171904	85	CC1G_08110.2	+1	CC1G_14492.2	-1
Chr_4	3173304	3173337	34	CC1G_14492.2	-1	CC1G_14493.2	-1
Chr_4	3177165	3177340	176	CC1G_14493.2	-1	CC1G_08112.2	+1
Chr_4	3179590	3179720	131	CC1G_08112.2	+1	CC1G_08113.2	-1
Chr_4	3182338	3183881	1544	CC1G_08113.2	-1	CC1G_08114.2	-1
Chr_4	3185367	3185483	117	CC1G_08114.2	-1	CC1G_08115.2	-1
Chr_4	3186527	3187492	966	CC1G_08115.2	-1	CC1G_08116.2	+1
Chr_4	3188717	3190226	1510	CC1G_08116.2	+1	CC1G_08117.2	-1
Chr_4	3191401	3191746	346	CC1G_08117.2	-1	CC1G_08118.2	-1
Chr_4	3192677	3193660	984	CC1G_08118.2	-1	CC1G_08119.2	-1
Chr_4	3194717	3198991	4275	CC1G_08119.2	-1	CC1G_04049.2	-1
Chr_4	3200403	3202100	1698	CC1G_04049.2	-1	CC1G_04050.2	+1
Chr_4	3203817	3204468	652	CC1G_04050.2	+1	CC1G_04051.2	+1
Chr_4	3206701	3207165	465	CC1G_04051.2	+1	CC1G_04052.2	+1
Chr_4	3208211	3208382	172	CC1G_04052.2	+1	CC1G_04053.2	+1
Chr_4	3209823	3210169	347	CC1G_04053.2	+1	CC1G_04054.2	+1
Chr_4	3211955	3212295	341	CC1G_04054.2	+1	CC1G_04055.2	+1
Chr_4	3213997	3217446	3450	CC1G_04055.2	+1	CC1G_14494.2	-1
Chr_4	3220400	3221169	770	CC1G_14494.2	-1	CC1G_14495.2	-1
Chr_4	3222456	3226982	4527	CC1G_14495.2	-1	CC1G_14496.2	-1
Chr_4	3227975	3228224	250	CC1G_14496.2	-1	CC1G_04057.2	+1
Chr_4	3228859	3229481	623	CC1G_04057.2	+1	CC1G_14497.2	+1
Chr_4	3229910	3231502	1593	CC1G_14497.2	+1	CC1G_04058.2	-1
Chr_4	3233144	3233656	513	CC1G_04058.2	-1	CC1G_04059.2	+1
Chr_4	3235116	3235272	157	CC1G_04059.2	+1	CC1G_04060.2	-1
Chr_4	3235744	3236612	869	CC1G_04060.2	-1	CC1G_04061.2	-1
Chr_4	3237341	3238158	818	CC1G_04061.2	-1	CC1G_04062.2	-1
Chr_4	3239527	3241239	1713	CC1G_04062.2	-1	CC1G_14498.2	-1
Chr_4	3245454	3245737	284	CC1G_14498.2	-1	CC1G_04065.2	+1
Chr_4	3248106	3248707	602	CC1G_04065.2	+1	CC1G_04066.2	-1
Chr_4	3250280	3251037	758	CC1G_04066.2	-1	CC1G_04067.2	-1
Chr_4	3252613	3254843	2231	CC1G_04067.2	-1	CC1G_04068.2	-1
Chr_4	3258355	3265546	7192	CC1G_04068.2	-1	CC1G_04069.2	-1
Chr_4	3267107	3268935	1829	CC1G_04069.2	-1	CC1G_14499.2	+1
Chr_4	3269939	3270655	717	CC1G_14499.2	+1	CC1G_04070.2	+1
Chr_4	3271144	3272183	1040	CC1G_04070.2	+1	CC1G_04071.2	+1
Chr_4	3274630	3275043	414	CC1G_04071.2	+1	CC1G_04072.2	+1
Chr_4	3276604	3277201	598	CC1G_04072.2	+1	CC1G_04073.2	+1
Chr_4	3277814	3278475	662	CC1G_04073.2	+1	CC1G_14500.2	+1
Chr_4	3279313	3279939	627	CC1G_14500.2	+1	CC1G_04074.2	+1
Chr_4	3281690	3283170	1481	CC1G_04074.2	+1	CC1G_04075.2	+1
Chr_4	3283644	3286166	2523	CC1G_04075.2	+1	CC1G_04076.2	-1
Chr_4	3288300	3288679	380	CC1G_04076.2	-1	CC1G_04077.2	+1
Chr_4	3289703	3290206	504	CC1G_04077.2	+1	CC1G_04078.2	-1
Chr_4	3290528	3291797	1270	CC1G_04078.2	-1	CC1G_14501.2	+1
Chr_4	3291987	3292533	547	CC1G_14501.2	+1	CC1G_04079.2	+1
Chr_4	3296170	3296811	642	CC1G_04079.2	+1	CC1G_04080.2	+1
Chr_4	3297353	3297455	103	CC1G_04080.2	+1	CC1G_14502.2	-1
Chr_4	3298159	3298844	686	CC1G_14502.2	-1	CC1G_14503.2	-1
Chr_4	3303124	3303542	419	CC1G_14503.2	-1	CC1G_04083.2	+1
Chr_4	3304469	3304654	186	CC1G_04083.2	+1	CC1G_04084.2	-1
Chr_4	3305320	3305822	503	CC1G_04084.2	-1	CC1G_04085.2	+1
Chr_4	3306559	3306594	36	CC1G_04085.2	+1	CC1G_14504.2	-1
Chr_4	3310715	3311188	474	CC1G_14504.2	-1	CC1G_14505.2	-1
Chr_4	3313819	3315307	1489	CC1G_14505.2	-1	CC1G_04089.2	+1
Chr_4	3315851	3317221	1371	CC1G_04089.2	+1	CC1G_14506.2	+1
Chr_4	3317924	3318118	195	CC1G_14506.2	+1	CC1G_04090.2	-1
Chr_4	3319292	3319610	319	CC1G_04090.2	-1	CC1G_04091.2	+1
Chr_4	3323908	3324168	261	CC1G_04091.2	+1	CC1G_04092.2	+1
Chr_4	3325431	3326097	667	CC1G_04092.2	+1	CC1G_04093.2	+1
Chr_4	3332679	3338617	5939	CC1G_04093.2	+1	CC1G_04095.2	-1
Chr_4	3339355	3340169	815	CC1G_04095.2	-1	CC1G_04096.2	+1
Chr_4	3342961	3344331	1371	CC1G_04096.2	+1	CC1G_04097.2	-1
Chr_4	3346322	3346772	451	CC1G_04097.2	-1	CC1G_04098.2	-1
Chr_4	3348375	3348560	186	CC1G_04098.2	-1	CC1G_04099.2	+1
Chr_4	3353063	3353229	167	CC1G_04099.2	+1	CC1G_04100.2	+1
Chr_4	3354742	3354971	230	CC1G_04100.2	+1	CC1G_04101.2	+1
Chr_4	3355653	3355799	147	CC1G_04101.2	+1	CC1G_04102.2	+1
Chr_4	3357655	3357688	34	CC1G_04102.2	+1	CC1G_04103.2	-1
Chr_4	3359483	3359699	217	CC1G_04103.2	-1	CC1G_04104.2	+1
Chr_4	3360949	3361502	554	CC1G_04104.2	+1	CC1G_04105.2	-1
Chr_4	3361967	3362303	337	CC1G_04105.2	-1	CC1G_04106.2	+1
Chr_4	3364020	3364611	592	CC1G_04106.2	+1	CC1G_04107.2	+1
Chr_4	3365357	3367279	1923	CC1G_04107.2	+1	CC1G_04108.2	-1
Chr_4	3368079	3368338	260	CC1G_04108.2	-1	CC1G_04109.2	+1
Chr_4	3369263	3369692	430	CC1G_04109.2	+1	CC1G_04110.2	-1
Chr_4	3370066	3372019	1954	CC1G_04110.2	-1	CC1G_14507.2	+1
Chr_4	3372128	3372488	361	CC1G_14507.2	+1	CC1G_04111.2	-1
Chr_4	3373469	3373889	421	CC1G_04111.2	-1	CC1G_04112.2	-1
Chr_4	3375036	3376621	1586	CC1G_04112.2	-1	CC1G_04113.2	-1
Chr_4	3378258	3378852	595	CC1G_04113.2	-1	CC1G_04114.2	+1
Chr_4	3382041	3383720	1680	CC1G_04114.2	+1	CC1G_04115.2	+1
Chr_4	3384918	3385534	617	CC1G_04115.2	+1	CC1G_04116.2	+1
Chr_4	3386961	3387243	283	CC1G_04116.2	+1	CC1G_14508.2	-1
Chr_4	3387349	3388914	1566	CC1G_14508.2	-1	CC1G_04117.2	+1
Chr_4	3389806	3390459	654	CC1G_04117.2	+1	CC1G_04118.2	+1
Chr_4	3391326	3392094	769	CC1G_04118.2	+1	CC1G_04119.2	+1
Chr_4	3394638	3395468	831	CC1G_04119.2	+1	CC1G_14509.2	+1
Chr_4	3395738	3396991	1254	CC1G_14509.2	+1	CC1G_14510.2	+1
Chr_4	3397214	3397691	478	CC1G_14510.2	+1	CC1G_04120.2	+1
Chr_4	3398306	3400046	1741	CC1G_04120.2	+1	CC1G_14511.2	+1
Chr_4	3400325	3400447	123	CC1G_14511.2	+1	CC1G_14512.2	+1
Chr_4	3400860	3404752	3893	CC1G_14512.2	+1	CC1G_04121.2	-1
Chr_4	3406435	3411487	5053	CC1G_04121.2	-1	CC1G_04123.2	-1
Chr_4	3413051	3414512	1462	CC1G_04123.2	-1	CC1G_04124.2	-1
Chr_4	3415815	3416705	891	CC1G_04124.2	-1	CC1G_04125.2	+1
Chr_4	3417960	3418366	407	CC1G_04125.2	+1	CC1G_04126.2	-1
Chr_4	3420567	3421838	1272	CC1G_04126.2	-1	CC1G_04128.2	+1
Chr_4	3422358	3423345	988	CC1G_04128.2	+1	CC1G_04129.2	+1
Chr_4	3425251	3425942	692	CC1G_04129.2	+1	CC1G_04130.2	+1
Chr_4	3427431	3428941	1511	CC1G_04130.2	+1	CC1G_04131.2	-1
Chr_4	3433314	3434123	810	CC1G_04131.2	-1	CC1G_04132.2	-1
Chr_4	3434775	3436970	2196	CC1G_04132.2	-1	CC1G_04133.2	-1
Chr_4	3440665	3441614	950	CC1G_04133.2	-1	CC1G_14513.2	+1
Chr_4	3442546	3442855	310	CC1G_14513.2	+1	CC1G_04134.2	-1
Chr_4	3444661	3444815	155	CC1G_04134.2	-1	CC1G_04135.2	+1
Chr_4	3445592	3445911	320	CC1G_04135.2	+1	CC1G_14514.2	+1
Chr_4	3446224	3446385	162	CC1G_14514.2	+1	CC1G_04136.2	-1
Chr_4	3447164	3447610	447	CC1G_04136.2	-1	CC1G_04137.2	+1
Chr_4	3450486	3450559	74	CC1G_04137.2	+1	CC1G_04138.2	-1
Chr_4	3453182	3453720	539	CC1G_04138.2	-1	CC1G_14515.2	+1
Chr_4	3454632	3454693	62	CC1G_14515.2	+1	CC1G_04139.2	+1
Chr_4	3458298	3460256	1959	CC1G_04139.2	+1	CC1G_14516.2	+1
Chr_4	3461600	3462327	728	CC1G_14516.2	+1	CC1G_14517.2	+1
Chr_4	3462849	3463099	251	CC1G_14517.2	+1	CC1G_14518.2	+1
Chr_4	3463733	3464767	1035	CC1G_14518.2	+1	CC1G_14519.2	-1
Chr_4	3465723	3466212	490	CC1G_14519.2	-1	CC1G_14520.2	-1
Chr_4	3467011	3470581	3571	CC1G_14520.2	-1	CC1G_04144.2	+1
Chr_4	3475105	3475303	199	CC1G_04144.2	+1	CC1G_04145.2	-1
Chr_4	3478127	3478817	691	CC1G_04145.2	-1	CC1G_14521.2	-1
Chr_4	3481054	3481263	210	CC1G_14521.2	-1	CC1G_04148.2	-1
Chr_4	3482551	3482696	146	CC1G_04148.2	-1	CC1G_04149.2	-1
Chr_4	3483300	3484432	1133	CC1G_04149.2	-1	CC1G_04150.2	+1
Chr_4	3485594	3486836	1243	CC1G_04150.2	+1	CC1G_04151.2	+1
Chr_4	3487394	3488020	627	CC1G_04151.2	+1	CC1G_04152.2	+1
Chr_4	3489172	3489380	209	CC1G_04152.2	+1	CC1G_04153.2	-1
Chr_4	3490335	3492078	1744	CC1G_04153.2	-1	CC1G_04154.2	-1
Chr_4	3492671	3493066	396	CC1G_04154.2	-1	CC1G_04155.2	-1
Chr_4	3494598	3494751	154	CC1G_04155.2	-1	CC1G_14522.2	+1
Chr_4	3497216	3497677	462	CC1G_14522.2	+1	CC1G_04156.2	+1
Chr_4	3498475	3499810	1336	CC1G_04156.2	+1	CC1G_04158.2	-1
Chr_4	3501062	3502737	1676	CC1G_04158.2	-1	CC1G_14523.2	+1
Chr_4	3503518	3503608	91	CC1G_14523.2	+1	CC1G_14524.2	+1
Chr_4	3504221	3505722	1502	CC1G_14524.2	+1	CC1G_04160.2	-1
Chr_4	3508315	3511157	2843	CC1G_04160.2	-1	CC1G_04161.2	-1
Chr_4	3512650	3512707	58	CC1G_04161.2	-1	CC1G_14525.2	-1
Chr_4	3513656	3514318	663	CC1G_14525.2	-1	CC1G_04162.2	+1
Chr_4	3516289	3517526	1238	CC1G_04162.2	+1	CC1G_04163.2	-1
Chr_4	3517842	3518728	887	CC1G_04163.2	-1	CC1G_04164.2	-1
Chr_4	3520166	3521025	860	CC1G_04164.2	-1	CC1G_04165.2	+1
Chr_4	3523263	3525819	2557	CC1G_04165.2	+1	CC1G_04166.2	+1
Chr_4	3527196	3528899	1704	CC1G_04166.2	+1	CC1G_04167.2	+1
Chr_4	3530568	3531093	526	CC1G_04167.2	+1	CC1G_04168.2	-1
