#gene	transcript	clone	chrom	strand	pep_length	spliced_length	start	stop	chrom_start	chrom_stop	genome_start	genome_stop	gmap	source	version	method
CC1G_14131.2	CC1G_14131T0	Chr_3	Chr_3	+1	60	183	997134	997316	997134	997316	16175995	16176177	0	BroadInstitute	2	predicted
CC1G_04504.2	CC1G_04504T0	Chr_3	Chr_3	+1	178	537	997340	997987	997340	997987	16176201	16176848	0	BroadInstitute	2	predicted
CC1G_04505.2	CC1G_04505T0	Chr_3	Chr_3	+1	260	783	998640	999530	998640	999530	16177501	16178391	0	BroadInstitute	2	predicted
CC1G_04506.2	CC1G_04506T0	Chr_3	Chr_3	+1	890	2673	1000154	1002991	1000154	1002991	16179015	16181852	0	BroadInstitute	2	predicted
CC1G_04507.2	CC1G_04507T0	Chr_3	Chr_3	-1	235	708	1003242	1004056	1003242	1004056	16182103	16182917	0	BroadInstitute	2	predicted
CC1G_04508.2	CC1G_04508T0	Chr_3	Chr_3	+1	580	1743	1004718	1006460	1004718	1006460	16183579	16185321	0	BroadInstitute	2	predicted
CC1G_04509.2	CC1G_04509T0	Chr_3	Chr_3	+1	473	1422	1006755	1008176	1006755	1008176	16185616	16187037	0	BroadInstitute	2	predicted
CC1G_04510.2	CC1G_04510T0	Chr_3	Chr_3	-1	461	1386	1008419	1010125	1008419	1010125	16187280	16188986	0	BroadInstitute	2	predicted
CC1G_04511.2	CC1G_04511T0	Chr_3	Chr_3	+1	957	2874	1010598	1013624	1010598	1013624	16189459	16192485	0	BroadInstitute	2	predicted
CC1G_04512.2	CC1G_04512T0	Chr_3	Chr_3	+1	467	1404	1014030	1015647	1014030	1015647	16192891	16194508	0	BroadInstitute	2	predicted
CC1G_04513.2	CC1G_04513T0	Chr_3	Chr_3	+1	734	2205	1016307	1018681	1016307	1018681	16195168	16197542	0	BroadInstitute	2	predicted
CC1G_04514.2	CC1G_04514T0	Chr_3	Chr_3	+1	1268	3807	1019133	1023151	1019133	1023151	16197994	16202012	0	BroadInstitute	2	predicted
CC1G_04515.2	CC1G_04515T0	Chr_3	Chr_3	-1	395	1188	1023655	1024904	1023655	1024904	16202516	16203765	0	BroadInstitute	2	predicted
CC1G_04516.2	CC1G_04516T0	Chr_3	Chr_3	-1	978	2937	1026795	1030052	1026795	1030052	16205656	16208913	0	BroadInstitute	2	predicted
CC1G_04517.2	CC1G_04517T0	Chr_3	Chr_3	-1	531	1596	1030391	1031986	1030391	1031986	16209252	16210847	0	BroadInstitute	2	predicted
CC1G_14132.2	CC1G_14132T0	Chr_3	Chr_3	+1	419	1260	1032382	1034121	1032382	1034121	16211243	16212982	0	BroadInstitute	2	predicted
CC1G_04520.2	CC1G_04520T0	Chr_3	Chr_3	-1	1249	3750	1034715	1038587	1034715	1038587	16213576	16217448	0	BroadInstitute	2	predicted
CC1G_04522.2	CC1G_04522T0	Chr_3	Chr_3	-1	721	2166	1042518	1045703	1042518	1045703	16221379	16224564	0	BroadInstitute	2	predicted
CC1G_04523.2	CC1G_04523T0	Chr_3	Chr_3	+1	783	2352	1046443	1049611	1046443	1049611	16225304	16228472	0	BroadInstitute	2	predicted
CC1G_04524.2	CC1G_04524T0	Chr_3	Chr_3	+1	1061	3186	1049826	1053111	1049826	1053111	16228687	16231972	0	BroadInstitute	2	predicted
CC1G_04525.2	CC1G_04525T0	Chr_3	Chr_3	+1	123	372	1053675	1054170	1053675	1054170	16232536	16233031	0	BroadInstitute	2	predicted
CC1G_04526.2	CC1G_04526T0	Chr_3	Chr_3	+1	584	1755	1054742	1056716	1054742	1056716	16233603	16235577	0	BroadInstitute	2	predicted
CC1G_04527.2	CC1G_04527T0	Chr_3	Chr_3	-1	1010	3033	1057074	1060264	1057074	1060264	16235935	16239125	0	BroadInstitute	2	predicted
CC1G_04528.2	CC1G_04528T0	Chr_3	Chr_3	+1	581	1746	1060375	1062160	1060375	1062160	16239236	16241021	0	BroadInstitute	2	predicted
CC1G_04529.2	CC1G_04529T0	Chr_3	Chr_3	-1	169	510	1062335	1063131	1062335	1063131	16241196	16241992	0	BroadInstitute	2	predicted
CC1G_04530.2	CC1G_04530T0	Chr_3	Chr_3	-1	397	1194	1063642	1064956	1063642	1064956	16242503	16243817	0	BroadInstitute	2	predicted
CC1G_04531.2	CC1G_04531T0	Chr_3	Chr_3	+1	1204	3615	1066068	1070288	1066068	1070288	16244929	16249149	0	BroadInstitute	2	predicted
CC1G_04532.2	CC1G_04532T0	Chr_3	Chr_3	-1	561	1686	1070398	1072343	1070398	1072343	16249259	16251204	0	BroadInstitute	2	predicted
CC1G_14133.2	CC1G_14133T0	Chr_3	Chr_3	-1	929	2790	1072810	1075749	1072810	1075749	16251671	16254610	0	BroadInstitute	2	predicted
CC1G_14134.2	CC1G_14134T0	Chr_3	Chr_3	-1	214	645	1076310	1077216	1076310	1077216	16255171	16256077	0	BroadInstitute	2	predicted
CC1G_04534.2	CC1G_04534T0	Chr_3	Chr_3	-1	503	1512	1077691	1079700	1077691	1079700	16256552	16258561	0	BroadInstitute	2	predicted
CC1G_04535.2	CC1G_04535T0	Chr_3	Chr_3	-1	436	1311	1080427	1081972	1080427	1081972	16259288	16260833	0	BroadInstitute	2	predicted
CC1G_04536.2	CC1G_04536T0	Chr_3	Chr_3	+1	472	1419	1082904	1084807	1082904	1084807	16261765	16263668	0	BroadInstitute	2	predicted
CC1G_04537.2	CC1G_04537T0	Chr_3	Chr_3	-1	574	1725	1085334	1087345	1085334	1087345	16264195	16266206	0	BroadInstitute	2	predicted
CC1G_04538.2	CC1G_04538T0	Chr_3	Chr_3	-1	495	1488	1087904	1089873	1087904	1089873	16266765	16268734	0	BroadInstitute	2	predicted
CC1G_04539.2	CC1G_04539T0	Chr_3	Chr_3	+1	311	936	1090119	1091403	1090119	1091403	16268980	16270264	0	BroadInstitute	2	predicted
CC1G_04540.2	CC1G_04540T0	Chr_3	Chr_3	+1	612	1839	1091595	1093597	1091595	1093597	16270456	16272458	0	BroadInstitute	2	predicted
CC1G_04541.2	CC1G_04541T0	Chr_3	Chr_3	+1	221	666	1094064	1094906	1094064	1094906	16272925	16273767	0	BroadInstitute	2	predicted
CC1G_04542.2	CC1G_04542T0	Chr_3	Chr_3	-1	494	1485	1096299	1098661	1096299	1098661	16275160	16277522	0	BroadInstitute	2	predicted
CC1G_04543.2	CC1G_04543T0	Chr_3	Chr_3	+1	589	1770	1099369	1101455	1099369	1101455	16278230	16280316	0	BroadInstitute	2	predicted
CC1G_04544.2	CC1G_04544T0	Chr_3	Chr_3	-1	429	1290	1101687	1103313	1101687	1103313	16280548	16282174	0	BroadInstitute	2	predicted
CC1G_04545.2	CC1G_04545T0	Chr_3	Chr_3	+1	896	2691	1103510	1106682	1103510	1106682	16282371	16285543	0	BroadInstitute	2	predicted
CC1G_04546.2	CC1G_04546T0	Chr_3	Chr_3	-1	355	1068	1107274	1108608	1107274	1108608	16286135	16287469	0	BroadInstitute	2	predicted
CC1G_04547.2	CC1G_04547T0	Chr_3	Chr_3	+1	528	1587	1108719	1110670	1108719	1110670	16287580	16289531	0	BroadInstitute	2	predicted
CC1G_04548.2	CC1G_04548T0	Chr_3	Chr_3	+1	944	2835	1111132	1114793	1111132	1114793	16289993	16293654	0	BroadInstitute	2	predicted
CC1G_14135.2	CC1G_14135T0	Chr_3	Chr_3	-1	691	2076	1114920	1117908	1114920	1117908	16293781	16296769	0	BroadInstitute	2	predicted
CC1G_14136.2	CC1G_14136T0	Chr_3	Chr_3	-1	338	1017	1118190	1119645	1118190	1119645	16297051	16298506	0	BroadInstitute	2	predicted
CC1G_04550.2	CC1G_04550T0	Chr_3	Chr_3	+1	346	1041	1120199	1121439	1120199	1121439	16299060	16300300	0	BroadInstitute	2	predicted
CC1G_04551.2	CC1G_04551T0	Chr_3	Chr_3	-1	697	2094	1122208	1124361	1122208	1124361	16301069	16303222	0	BroadInstitute	2	predicted
CC1G_04552.2	CC1G_04552T0	Chr_3	Chr_3	+1	282	849	1124749	1125697	1124749	1125697	16303610	16304558	0	BroadInstitute	2	predicted
CC1G_04553.2	CC1G_04553T0	Chr_3	Chr_3	-1	65	198	1125785	1126032	1125785	1126032	16304646	16304893	0	BroadInstitute	2	predicted
CC1G_04554.2	CC1G_04554T0	Chr_3	Chr_3	+1	3324	9975	1126282	1137295	1126282	1137295	16305143	16316156	0	BroadInstitute	2	predicted
CC1G_04555.2	CC1G_04555T0	Chr_3	Chr_3	-1	1222	3669	1137659	1141842	1137659	1141842	16316520	16320703	0	BroadInstitute	2	predicted
CC1G_04556.2	CC1G_04556T0	Chr_3	Chr_3	+1	106	321	1142724	1143044	1142724	1143044	16321585	16321905	0	BroadInstitute	2	predicted
CC1G_04557.2	CC1G_04557T0	Chr_3	Chr_3	-1	125	378	1143892	1145156	1143892	1145156	16322753	16324017	0	BroadInstitute	2	predicted
CC1G_14137.2	CC1G_14137T0	Chr_3	Chr_3	-1	938	2817	1145773	1149357	1145773	1149357	16324634	16328218	0	BroadInstitute	2	predicted
CC1G_14138.2	CC1G_14138T0	Chr_3	Chr_3	-1	415	1248	1149587	1150988	1149587	1150988	16328448	16329849	0	BroadInstitute	2	predicted
CC1G_04559.2	CC1G_04559T0	Chr_3	Chr_3	-1	604	1815	1151216	1153557	1151216	1153557	16330077	16332418	0	BroadInstitute	2	predicted
CC1G_04560.2	CC1G_04560T0	Chr_3	Chr_3	+1	221	666	1153835	1154654	1153835	1154654	16332696	16333515	0	BroadInstitute	2	predicted
CC1G_04561.2	CC1G_04561T0	Chr_3	Chr_3	-1	229	690	1154852	1155747	1154852	1155747	16333713	16334608	0	BroadInstitute	2	predicted
CC1G_04562.2	CC1G_04562T0	Chr_3	Chr_3	-1	392	1179	1156207	1158180	1156207	1158180	16335068	16337041	0	BroadInstitute	2	predicted
CC1G_04563.2	CC1G_04563T0	Chr_3	Chr_3	-1	322	969	1160786	1162018	1160786	1162018	16339647	16340879	0	BroadInstitute	2	predicted
CC1G_04564.2	CC1G_04564T0	Chr_3	Chr_3	+1	1122	3369	1163496	1167417	1163496	1167417	16342357	16346278	0	BroadInstitute	2	predicted
CC1G_04565.2	CC1G_04565T0	Chr_3	Chr_3	-1	169	510	1167697	1168261	1167697	1168261	16346558	16347122	0	BroadInstitute	2	predicted
CC1G_14139.2	CC1G_14139T0	Chr_3	Chr_3	-1	392	1179	1168636	1170037	1168636	1170037	16347497	16348898	0	BroadInstitute	2	predicted
CC1G_14140.2	CC1G_14140T0	Chr_3	Chr_3	-1	291	876	1170257	1171419	1170257	1171419	16349118	16350280	0	BroadInstitute	2	predicted
CC1G_04567.2	CC1G_04567T0	Chr_3	Chr_3	+1	259	780	1171574	1172515	1171574	1172515	16350435	16351376	0	BroadInstitute	2	predicted
CC1G_04568.2	CC1G_04568T0	Chr_3	Chr_3	-1	222	669	1172634	1173355	1172634	1173355	16351495	16352216	0	BroadInstitute	2	predicted
CC1G_04569.2	CC1G_04569T0	Chr_3	Chr_3	+1	582	1749	1173667	1175898	1173667	1175898	16352528	16354759	0	BroadInstitute	2	predicted
CC1G_04570.2	CC1G_04570T0	Chr_3	Chr_3	-1	260	783	1176136	1177109	1176136	1177109	16354997	16355970	0	BroadInstitute	2	predicted
CC1G_14141.2	CC1G_14141T0	Chr_3	Chr_3	-1	246	741	1177573	1178424	1177573	1178424	16356434	16357285	0	BroadInstitute	2	predicted
CC1G_04571.2	CC1G_04571T0	Chr_3	Chr_3	-1	531	1596	1179733	1181560	1179733	1181560	16358594	16360421	0	BroadInstitute	2	predicted
CC1G_04572.2	CC1G_04572T0	Chr_3	Chr_3	-1	1341	4026	1182228	1187183	1182228	1187183	16361089	16366044	0	BroadInstitute	2	predicted
CC1G_04573.2	CC1G_04573T0	Chr_3	Chr_3	+1	264	795	1187338	1188283	1187338	1188283	16366199	16367144	0	BroadInstitute	2	predicted
CC1G_04574.2	CC1G_04574T0	Chr_3	Chr_3	+1	439	1320	1189443	1191384	1189443	1191384	16368304	16370245	0	BroadInstitute	2	predicted
CC1G_04575.2	CC1G_04575T0	Chr_3	Chr_3	-1	513	1542	1191821	1193362	1191821	1193362	16370682	16372223	0	BroadInstitute	2	predicted
CC1G_09303.2	CC1G_09303T0	Chr_3	Chr_3	-1	256	771	1193821	1194702	1193821	1194702	16372682	16373563	0	BroadInstitute	2	predicted
CC1G_09304.2	CC1G_09304T0	Chr_3	Chr_3	+1	236	711	1195364	1196385	1195364	1196385	16374225	16375246	0	BroadInstitute	2	predicted
CC1G_09305.2	CC1G_09305T0	Chr_3	Chr_3	-1	256	771	1196560	1197610	1196560	1197610	16375421	16376471	0	BroadInstitute	2	predicted
CC1G_14142.2	CC1G_14142T0	Chr_3	Chr_3	+1	338	1017	1198011	1199077	1198011	1199077	16376872	16377938	0	BroadInstitute	2	predicted
CC1G_14143.2	CC1G_14143T0	Chr_3	Chr_3	+1	353	1062	1199201	1200526	1199201	1200526	16378062	16379387	0	BroadInstitute	2	predicted
CC1G_09307.2	CC1G_09307T0	Chr_3	Chr_3	+1	293	882	1200799	1201807	1200799	1201807	16379660	16380668	0	BroadInstitute	2	predicted
CC1G_09308.2	CC1G_09308T0	Chr_3	Chr_3	+1	835	2508	1202634	1205645	1202634	1205645	16381495	16384506	0	BroadInstitute	2	predicted
CC1G_09309.2	CC1G_09309T0	Chr_3	Chr_3	+1	551	1656	1207190	1209335	1207190	1209335	16386051	16388196	0	BroadInstitute	2	predicted
CC1G_09310.2	CC1G_09310T0	Chr_3	Chr_3	-1	174	525	1210061	1210745	1210061	1210745	16388922	16389606	0	BroadInstitute	2	predicted
CC1G_09311.2	CC1G_09311T0	Chr_3	Chr_3	+1	284	855	1211413	1212328	1211413	1212328	16390274	16391189	0	BroadInstitute	2	predicted
CC1G_09312.2	CC1G_09312T0	Chr_3	Chr_3	-1	389	1170	1212630	1213799	1212630	1213799	16391491	16392660	0	BroadInstitute	2	predicted
CC1G_09313.2	CC1G_09313T0	Chr_3	Chr_3	+1	626	1881	1214482	1216889	1214482	1216889	16393343	16395750	0	BroadInstitute	2	predicted
CC1G_09314.2	CC1G_09314T0	Chr_3	Chr_3	+1	442	1329	1217960	1219837	1217960	1219837	16396821	16398698	0	BroadInstitute	2	predicted
CC1G_14144.2	CC1G_14144T0	Chr_3	Chr_3	+1	206	621	1220115	1221324	1220115	1221324	16398976	16400185	0	BroadInstitute	2	predicted
CC1G_14145.2	CC1G_14145T0	Chr_3	Chr_3	+1	1079	3240	1224165	1227769	1224165	1227769	16403026	16406630	0	BroadInstitute	2	predicted
CC1G_14146.2	CC1G_14146T0	Chr_3	Chr_3	+1	1342	4029	1228215	1232873	1228215	1232873	16407076	16411734	0	BroadInstitute	2	predicted
CC1G_09317.2	CC1G_09317T0	Chr_3	Chr_3	+1	611	1836	1235231	1237624	1235231	1237624	16414092	16416485	0	BroadInstitute	2	predicted
CC1G_09318.2	CC1G_09318T0	Chr_3	Chr_3	+1	389	1170	1238364	1239594	1238364	1239594	16417225	16418455	0	BroadInstitute	2	predicted
CC1G_09319.2	CC1G_09319T0	Chr_3	Chr_3	-1	578	1737	1240512	1242799	1240512	1242799	16419373	16421660	0	BroadInstitute	2	predicted
CC1G_09320.2	CC1G_09320T0	Chr_3	Chr_3	+1	354	1065	1243103	1244283	1243103	1244283	16421964	16423144	0	BroadInstitute	2	predicted
CC1G_09321.2	CC1G_09321T0	Chr_3	Chr_3	-1	430	1293	1244369	1246356	1244369	1246356	16423230	16425217	0	BroadInstitute	2	predicted
CC1G_09322.2	CC1G_09322T0	Chr_3	Chr_3	-1	593	1782	1247400	1249712	1247400	1249712	16426261	16428573	0	BroadInstitute	2	predicted
CC1G_09323.2	CC1G_09323T0	Chr_3	Chr_3	-1	537	1614	1250025	1251956	1250025	1251956	16428886	16430817	0	BroadInstitute	2	predicted
CC1G_09324.2	CC1G_09324T0	Chr_3	Chr_3	-1	453	1362	1252236	1253871	1252236	1253871	16431097	16432732	0	BroadInstitute	2	predicted
CC1G_14147.2	CC1G_14147T0	Chr_3	Chr_3	+1	419	1260	1254411	1255897	1254411	1255897	16433272	16434758	0	BroadInstitute	2	predicted
CC1G_14148.2	CC1G_14148T0	Chr_3	Chr_3	+1	254	765	1256653	1257468	1256653	1257468	16435514	16436329	0	BroadInstitute	2	predicted
CC1G_09326.2	CC1G_09326T0	Chr_3	Chr_3	+1	762	2289	1257700	1260819	1257700	1260819	16436561	16439680	0	BroadInstitute	2	predicted
CC1G_09327.2	CC1G_09327T0	Chr_3	Chr_3	-1	388	1167	1260967	1262463	1260967	1262463	16439828	16441324	0	BroadInstitute	2	predicted
CC1G_14149.2	CC1G_14149T0	Chr_3	Chr_3	+1	493	1482	1262724	1264981	1262724	1264981	16441585	16443842	0	BroadInstitute	2	predicted
CC1G_14150.2	CC1G_14150T0	Chr_3	Chr_3	+1	387	1164	1265432	1267042	1265432	1267042	16444293	16445903	0	BroadInstitute	2	predicted
CC1G_09329.2	CC1G_09329T0	Chr_3	Chr_3	+1	530	1593	1267777	1269476	1267777	1269476	16446638	16448337	0	BroadInstitute	2	predicted
CC1G_14151.2	CC1G_14151T0	Chr_3	Chr_3	+1	222	669	1269887	1270937	1269887	1270937	16448748	16449798	0	BroadInstitute	2	predicted
CC1G_09332.2	CC1G_09332T0	Chr_3	Chr_3	+1	1001	3006	1271358	1274481	1271358	1274481	16450219	16453342	0	BroadInstitute	2	predicted
CC1G_09333.2	CC1G_09333T0	Chr_3	Chr_3	+1	143	432	1275623	1276273	1275623	1276273	16454484	16455134	0	BroadInstitute	2	predicted
CC1G_09334.2	CC1G_09334T0	Chr_3	Chr_3	-1	230	693	1276355	1277412	1276355	1277412	16455216	16456273	0	BroadInstitute	2	predicted
CC1G_09335.2	CC1G_09335T0	Chr_3	Chr_3	+1	759	2280	1277790	1280858	1277790	1280858	16456651	16459719	0	BroadInstitute	2	predicted
CC1G_09336.2	CC1G_09336T0	Chr_3	Chr_3	-1	423	1272	1281066	1282671	1281066	1282671	16459927	16461532	0	BroadInstitute	2	predicted
CC1G_09337.2	CC1G_09337T0	Chr_3	Chr_3	+1	401	1206	1282846	1284214	1282846	1284214	16461707	16463075	0	BroadInstitute	2	predicted
CC1G_09338.2	CC1G_09338T0	Chr_3	Chr_3	+1	506	1521	1284615	1287108	1284615	1287108	16463476	16465969	0	BroadInstitute	2	predicted
CC1G_09339.2	CC1G_09339T0	Chr_3	Chr_3	+1	219	660	1287589	1288477	1287589	1288477	16466450	16467338	0	BroadInstitute	2	predicted
CC1G_09340.2	CC1G_09340T0	Chr_3	Chr_3	+1	386	1161	1290973	1292645	1290973	1292645	16469834	16471506	0	BroadInstitute	2	predicted
CC1G_09341.2	CC1G_09341T0	Chr_3	Chr_3	-1	1199	3600	1293010	1297247	1293010	1297247	16471871	16476108	0	BroadInstitute	2	predicted
CC1G_14152.2	CC1G_14152T0	Chr_3	Chr_3	+1	75	228	1297708	1297935	1297708	1297935	16476569	16476796	0	BroadInstitute	2	predicted
CC1G_09342.2	CC1G_09342T0	Chr_3	Chr_3	+1	204	615	1298322	1299223	1298322	1299223	16477183	16478084	0	BroadInstitute	2	predicted
CC1G_09343.2	CC1G_09343T0	Chr_3	Chr_3	-1	539	1620	1299673	1301560	1299673	1301560	16478534	16480421	0	BroadInstitute	2	predicted
CC1G_09344.2	CC1G_09344T0	Chr_3	Chr_3	-1	673	2022	1301949	1304187	1301949	1304187	16480810	16483048	0	BroadInstitute	2	predicted
CC1G_09345.2	CC1G_09345T0	Chr_3	Chr_3	+1	613	1842	1304567	1307131	1304567	1307131	16483428	16485992	0	BroadInstitute	2	predicted
CC1G_09346.2	CC1G_09346T0	Chr_3	Chr_3	-1	186	561	1307471	1308082	1307471	1308082	16486332	16486943	0	BroadInstitute	2	predicted
CC1G_09347.2	CC1G_09347T0	Chr_3	Chr_3	+1	252	759	1308464	1309317	1308464	1309317	16487325	16488178	0	BroadInstitute	2	predicted
CC1G_09348.2	CC1G_09348T0	Chr_3	Chr_3	+1	108	327	1309944	1310433	1309944	1310433	16488805	16489294	0	BroadInstitute	2	predicted
CC1G_09349.2	CC1G_09349T0	Chr_3	Chr_3	+1	424	1275	1310722	1312686	1310722	1312686	16489583	16491547	0	BroadInstitute	2	predicted
CC1G_09350.2	CC1G_09350T0	Chr_3	Chr_3	+1	208	627	1313197	1313929	1313197	1313929	16492058	16492790	0	BroadInstitute	2	predicted
CC1G_09351.2	CC1G_09351T0	Chr_3	Chr_3	-1	663	1992	1314091	1316483	1314091	1316483	16492952	16495344	0	BroadInstitute	2	predicted
CC1G_09352.2	CC1G_09352T0	Chr_3	Chr_3	+1	304	915	1316879	1318182	1316879	1318182	16495740	16497043	0	BroadInstitute	2	predicted
CC1G_09353.2	CC1G_09353T0	Chr_3	Chr_3	+1	310	933	1318794	1320456	1318794	1320456	16497655	16499317	0	BroadInstitute	2	predicted
CC1G_09354.2	CC1G_09354T0	Chr_3	Chr_3	+1	488	1467	1322483	1324381	1322483	1324381	16501344	16503242	0	BroadInstitute	2	predicted
CC1G_09355.2	CC1G_09355T0	Chr_3	Chr_3	+1	494	1485	1326613	1328236	1326613	1328236	16505474	16507097	0	BroadInstitute	2	predicted
CC1G_14153.2	CC1G_14153T0	Chr_3	Chr_3	+1	139	420	1329100	1329543	1329100	1329543	16507961	16508404	0	BroadInstitute	2	predicted
CC1G_14154.2	CC1G_14154T0	Chr_3	Chr_3	+1	370	1113	1331365	1332859	1331365	1332859	16510226	16511720	0	BroadInstitute	2	predicted
CC1G_12085.2	CC1G_12085T0	Chr_3	Chr_3	+1	310	933	1333831	1334763	1333831	1334763	16512692	16513624	0	BroadInstitute	2	predicted
CC1G_12086.2	CC1G_12086T0	Chr_3	Chr_3	-1	585	1758	1335009	1337164	1335009	1337164	16513870	16516025	0	BroadInstitute	2	predicted
CC1G_14155.2	CC1G_14155T0	Chr_3	Chr_3	+1	105	318	1337988	1338367	1337988	1338367	16516849	16517228	0	BroadInstitute	2	predicted
CC1G_14156.2	CC1G_14156T0	Chr_3	Chr_3	+1	448	1347	1339239	1340585	1339239	1340585	16518100	16519446	0	BroadInstitute	2	predicted
CC1G_12088.2	CC1G_12088T0	Chr_3	Chr_3	-1	205	618	1340657	1341274	1340657	1341274	16519518	16520135	0	BroadInstitute	2	predicted
CC1G_12089.2	CC1G_12089T0	Chr_3	Chr_3	-1	201	606	1341765	1342496	1341765	1342496	16520626	16521357	0	BroadInstitute	2	predicted
CC1G_12090.2	CC1G_12090T0	Chr_3	Chr_3	+1	920	2763	1343470	1346482	1343470	1346482	16522331	16525343	0	BroadInstitute	2	predicted
CC1G_12091.2	CC1G_12091T0	Chr_3	Chr_3	-1	186	561	1346851	1347578	1346851	1347578	16525712	16526439	0	BroadInstitute	2	predicted
CC1G_12092.2	CC1G_12092T0	Chr_3	Chr_3	+1	528	1587	1348406	1350258	1348406	1350258	16527267	16529119	0	BroadInstitute	2	predicted
CC1G_12093.2	CC1G_12093T0	Chr_3	Chr_3	-1	377	1134	1350561	1352463	1350561	1352463	16529422	16531324	0	BroadInstitute	2	predicted
CC1G_14157.2	CC1G_14157T0	Chr_3	Chr_3	-1	236	711	1352642	1353510	1352642	1353510	16531503	16532371	0	BroadInstitute	2	predicted
CC1G_14158.2	CC1G_14158T0	Chr_3	Chr_3	-1	172	519	1353938	1354657	1353938	1354657	16532799	16533518	0	BroadInstitute	2	predicted
CC1G_12095.2	CC1G_12095T0	Chr_3	Chr_3	-1	918	2757	1355228	1359000	1355228	1359000	16534089	16537861	0	BroadInstitute	2	predicted
CC1G_12096.2	CC1G_12096T0	Chr_3	Chr_3	-1	1475	4428	1359602	1364295	1359602	1364295	16538463	16543156	0	BroadInstitute	2	predicted
CC1G_12097.2	CC1G_12097T0	Chr_3	Chr_3	-1	558	1677	1365484	1368116	1365484	1368116	16544345	16546977	0	BroadInstitute	2	predicted
CC1G_12098.2	CC1G_12098T0	Chr_3	Chr_3	-1	573	1722	1368733	1370796	1368733	1370796	16547594	16549657	0	BroadInstitute	2	predicted
CC1G_12099.2	CC1G_12099T0	Chr_3	Chr_3	-1	387	1164	1373218	1374792	1373218	1374792	16552079	16553653	0	BroadInstitute	2	predicted
CC1G_11816.2	CC1G_11816T0	Chr_3	Chr_3	-1	292	879	1378592	1379577	1378592	1379577	16557453	16558438	0	BroadInstitute	2	predicted
CC1G_11817.2	CC1G_11817T0	Chr_3	Chr_3	+1	197	594	1379793	1380673	1379793	1380673	16558654	16559534	0	BroadInstitute	2	predicted
CC1G_11818.2	CC1G_11818T0	Chr_3	Chr_3	-1	753	2262	1381417	1384570	1381417	1384570	16560278	16563431	0	BroadInstitute	2	predicted
CC1G_11819.2	CC1G_11819T0	Chr_3	Chr_3	-1	251	756	1385070	1385879	1385070	1385879	16563931	16564740	0	BroadInstitute	2	predicted
CC1G_11820.2	CC1G_11820T0	Chr_3	Chr_3	+1	1700	5103	1386075	1391492	1386075	1391492	16564936	16570353	0	BroadInstitute	2	predicted
CC1G_14159.2	CC1G_14159T0	Chr_3	Chr_3	-1	193	582	1391967	1392959	1391967	1392959	16570828	16571820	0	BroadInstitute	2	predicted
CC1G_14160.2	CC1G_14160T0	Chr_3	Chr_3	-1	77	234	1393331	1394055	1393331	1394055	16572192	16572916	0	BroadInstitute	2	predicted
CC1G_14161.2	CC1G_14161T0	Chr_3	Chr_3	+1	768	2307	1394891	1397537	1394891	1397537	16573752	16576398	0	BroadInstitute	2	predicted
CC1G_14162.2	CC1G_14162T0	Chr_3	Chr_3	+1	353	1062	1397973	1399387	1397973	1399387	16576834	16578248	0	BroadInstitute	2	predicted
CC1G_11823.2	CC1G_11823T0	Chr_3	Chr_3	-1	1156	3471	1399942	1403861	1399942	1403861	16578803	16582722	0	BroadInstitute	2	predicted
CC1G_11824.2	CC1G_11824T0	Chr_3	Chr_3	+1	535	1608	1405630	1408082	1405630	1408082	16584491	16586943	0	BroadInstitute	2	predicted
CC1G_11825.2	CC1G_11825T0	Chr_3	Chr_3	-1	215	648	1408283	1409317	1408283	1409317	16587144	16588178	0	BroadInstitute	2	predicted
CC1G_11826.2	CC1G_11826T0	Chr_3	Chr_3	+1	344	1035	1409576	1410662	1409576	1410662	16588437	16589523	0	BroadInstitute	2	predicted
CC1G_14163.2	CC1G_14163T0	Chr_3	Chr_3	+1	614	1845	1411226	1413399	1411226	1413399	16590087	16592260	0	BroadInstitute	2	predicted
CC1G_14164.2	CC1G_14164T0	Chr_3	Chr_3	+1	323	972	1413693	1414664	1413693	1414664	16592554	16593525	0	BroadInstitute	2	predicted
CC1G_14165.2	CC1G_14165T0	Chr_3	Chr_3	+1	354	1065	1414959	1416577	1414959	1416577	16593820	16595438	0	BroadInstitute	2	predicted
CC1G_14166.2	CC1G_14166T0	Chr_3	Chr_3	+1	583	1752	1416924	1418747	1416924	1418747	16595785	16597608	0	BroadInstitute	2	predicted
CC1G_14167.2	CC1G_14167T0	Chr_3	Chr_3	-1	309	930	1418914	1420067	1418914	1420067	16597775	16598928	0	BroadInstitute	2	predicted
CC1G_14168.2	CC1G_14168T0	Chr_3	Chr_3	-1	268	807	1420293	1421394	1420293	1421394	16599154	16600255	0	BroadInstitute	2	predicted
CC1G_11830.2	CC1G_11830T0	Chr_3	Chr_3	-1	250	753	1421602	1422622	1421602	1422622	16600463	16601483	0	BroadInstitute	2	predicted
