#model	count	dS_inv	dN	scaffold	start_position
Ccin:CC1G_06634T0	2	0.352112676056338	0.4	V	389429
Ccin:CC1G_11110T0	3	0.340136054421769	0.55	V	413035
Ccin:CC1G_11109T0	2	0.347222222222222	0.4	V	415173
Ccin:CC1G_11102T0	2	0.495049504950495	0.51	V	435318
Ccin:CC1G_11094T0	4	0.364963503649635	0.74	V	467906
Ccin:CC1G_11093T0	4	0.36101083032491	0.75	V	469350
Ccin:CC1G_11089T0	5	0.396825396825397	0.63	V	475037
Ccin:CC1G_08253T0	8	0.421940928270042	0.71	V	484389
Ccin:CC1G_08252T0	8	0.490196078431373	0.76	V	486055
Ccin:CC1G_08246T0	8	0.390625	0.74	V	499909
Ccin:CC1G_08245T0	7	0.371747211895911	0.71	V	501658
Ccin:CC1G_08244T0	7	0.389105058365759	0.61	V	503362
Ccin:CC1G_08242T0	8	0.381679389312977	0.67	V	507951
Ccin:CC1G_08240T0	8	0.485436893203884	0.77	V	511525
Ccin:CC1G_08233T0	8	0.45662100456621	0.77	V	521935
Ccin:CC1G_08230T0	7	0.469483568075117	0.64	V	530544
Ccin:CC1G_14548T0	6	0.425531914893617	0.6	V	535024
Ccin:CC1G_08228T0	6	0.446428571428571	0.5	V	536418
Ccin:CC1G_08223T0	5	0.427350427350427	0.83	V	547794
Ccin:CC1G_08219T0	5	0.523560209424084	0.72	V	555392
Ccin:CC1G_08212T0	3	0.386100386100386	0.62	V	571917
Ccin:CC1G_08207T0	2	0.537634408602151	0.85	V	586608
Ccin:CC1G_08199T0	6	0.561797752808989	0.63	V	607235
Ccin:CC1G_08197T0	7	0.662251655629139	0.64	V	611642
Ccin:CC1G_08196T0	10	0.769230769230769	0.61	V	615127
Ccin:CC1G_08192T0	10	0.704225352112676	0.6	V	624842
Ccin:CC1G_08191T0	10	0.704225352112676	0.6	V	626650
Ccin:CC1G_08190T0	10	0.628930817610063	0.68	V	628591
Ccin:CC1G_08187T0	10	0.689655172413793	0.53	V	633827
Ccin:CC1G_08186T0	11	0.62111801242236	0.65	V	636323
Ccin:CC1G_08185T0	11	0.555555555555556	0.73	V	637711
Ccin:CC1G_08184T0	11	0.628930817610063	0.64	V	638244
Ccin:CC1G_14554T0	11	0.625	0.64	V	640013
Ccin:CC1G_13030T0	9	0.568181818181818	0.74	V	655990
Ccin:CC1G_13028T0	8	0.598802395209581	0.61	V	659102
Ccin:CC1G_13027T0	7	0.546448087431694	0.68	V	661962
Ccin:CC1G_13026T0	5	0.53475935828877	0.73	V	665164
Ccin:CC1G_09971T0	7	0.490196078431373	0.85	V	674760
Ccin:CC1G_09966T0	5	0.555555555555556	0.77	V	688356
Ccin:CC1G_09964T0	4	0.520833333333333	0.88	V	692463
Ccin:CC1G_09963T0	4	0.666666666666667	0.65	V	695537
Ccin:CC1G_09960T0	3	0.595238095238095	0.8	V	702225
Ccin:CC1G_09949T0	1	0.318471337579618	1.11	V	730116
Ccin:CC1G_09948T0	1	0.588235294117647	0.44	V	732125
Ccin:CC1G_11403T0	2	0.543478260869565	0.98	V	790043
Ccin:CC1G_11400T0	2	0.427350427350427	0.97	V	796021
Ccin:CC1G_11397T0	2	0.446428571428571	0.95	V	803813
Ccin:CC1G_11383T0	2	0.446428571428571	0.86	V	844974
Ccin:CC1G_14572T0	2	0.467289719626168	1.04	V	846132
Ccin:CC1G_11380T0	4	0.819672131147541	0.6	V	856493
Ccin:CC1G_14574T0	2	0.819672131147541	0.44	V	874348
Ccin:CC1G_14575T0	2	0.826446280991736	0.42	V	875341
Ccin:CC1G_00028T0	5	0.515463917525773	0.78	V	935619
Ccin:CC1G_14576T0	5	0.43859649122807	1	V	938283
Ccin:CC1G_14577T0	5	0.45045045045045	0.92	V	940107
Ccin:CC1G_00030T0	5	0.458715596330275	0.92	V	941978
Ccin:CC1G_00035T0	5	0.480769230769231	0.82	V	952065
Ccin:CC1G_00037T0	5	0.492610837438424	0.84	V	957043
Ccin:CC1G_14581T0	2	7.69230769230769	0.06	V	1012511
Ccin:CC1G_00064T0	2	0.909090909090909	0.44	V	1026267
Ccin:CC1G_14582T0	2	0.819672131147541	0.51	V	1026908
Ccin:CC1G_00098T0	1	0.510204081632653	0.77	V	1105207
Ccin:CC1G_00100T0	1	0.384615384615385	0.67	V	1111016
Ccin:CC1G_00121T0	2	0.306748466257669	0.66	V	1150473
Ccin:CC1G_00128T0	2	0.29585798816568	0.85	V	1165760
Ccin:CC1G_14591T0	3	0.359712230215827	0.8	V	1175353
Ccin:CC1G_14592T0	1	0.26525198938992	0.8	V	1191370
Ccin:CC1G_00164T0	3	0.364963503649635	0.97	V	1242246
Ccin:CC1G_14600T0	3	0.367647058823529	0.94	V	1251927
Ccin:CC1G_00172T0	3	0.4739336492891	0.81	V	1260340
Ccin:CC1G_00176T0	4	0.383141762452107	0.99	V	1265994
Ccin:CC1G_00184T0	2	0.480769230769231	0.56	V	1286786
Ccin:CC1G_00194T0	3	0.480769230769231	1.03	V	1311404
Ccin:CC1G_14605T0	2	0.495049504950495	0.66	V	1319674
Ccin:CC1G_14606T0	2	0.543478260869565	0.85	V	1320601
Ccin:CC1G_00216T0	2	0.483091787439614	0.7	V	1357322
Ccin:CC1G_14614T0	3	0.480769230769231	0.59	V	1377486
Ccin:CC1G_14615T0	3	0.460829493087558	0.73	V	1380728
Ccin:CC1G_00228T0	2	0.483091787439614	0.7	V	1383986
Ccin:CC1G_14618T0	2	0.337837837837838	1.04	V	1430582
Ccin:CC1G_00255T0	3	0.403225806451613	0.85	V	1438125
Ccin:CC1G_00265T0	4	0.420168067226891	0.8	V	1454687
Ccin:CC1G_14620T0	3	0.398406374501992	0.8	V	1460632
Ccin:CC1G_00272T0	3	0.465116279069767	0.82	V	1470396
Ccin:CC1G_00279T0	1	0.617283950617284	0.31	V	1492972
Ccin:CC1G_14625T0	1	0.284090909090909	1.21	V	1529195
Ccin:CC1G_00293T0	2	0.413223140495868	0.89	V	1540570
Ccin:CC1G_00304T0	2	0.3690036900369	1.06	V	1560456
Ccin:CC1G_00306T0	2	0.3690036900369	0.97	V	1566639
Ccin:CC1G_00312T0	3	0.523560209424084	1.08	V	1586077
Ccin:CC1G_14635T0	4	0.50761421319797	0.97	V	1597507
Ccin:CC1G_00319T0	4	0.429184549356223	1.16	V	1605590
Ccin:CC1G_00325T0	3	0.526315789473684	1.2	V	1615706
Ccin:CC1G_00329T0	4	0.478468899521531	1.18	V	1622280
Ccin:CC1G_14638T0	2	0.43859649122807	1.03	V	1644689
Ccin:CC1G_00337T0	1	0.469483568075117	1.36	V	1651407
Ccin:CC1G_01274T0	1	0.416666666666667	0.78	V	2047746
Ccin:CC1G_01276T0	2	0.325732899022801	0.96	V	2052962
Ccin:CC1G_01289T0	1	0.416666666666667	0.78	V	2077864
Ccin:CC1G_01314T0	3	0.442477876106195	0.91	V	2135553
Ccin:CC1G_01315T0	3	0.423728813559322	0.89	V	2139308
Ccin:CC1G_01319T0	3	0.374531835205993	0.87	V	2148108
Ccin:CC1G_01321T0	3	0.364963503649635	0.78	V	2157798
Ccin:CC1G_01375T0	2	0.476190476190476	0.65	V	2299506
Ccin:CC1G_01376T0	2	0.689655172413793	0.23	V	2301475
Ccin:CC1G_01384T0	4	0.45045045045045	0.53	V	2317050
Ccin:CC1G_01391T0	2	0.446428571428571	0.67	V	2333275
Ccin:CC1G_01392T0	2	0.465116279069767	0.24	V	2334481
Ccin:CC1G_01416T0	2	0.515463917525773	0.9	V	2400815
Ccin:CC1G_01418T0	2	0.555555555555556	0.87	V	2403668
Ccin:CC1G_01423T0	5	0.578034682080925	0.66	V	2420422
Ccin:CC1G_01430T0	3	0.636942675159236	0.82	V	2441426
Ccin:CC1G_01431T0	4	0.555555555555556	0.89	V	2443538
Ccin:CC1G_01432T0	4	0.641025641025641	0.82	V	2444511
Ccin:CC1G_01443T0	3	0.645161290322581	0.67	V	2467306
Ccin:CC1G_01449T0	2	0.313479623824451	1.21	V	2482103
Ccin:CC1G_01457T0	2	0.495049504950495	0.73	V	2499455
Ccin:CC1G_01462T0	2	0.342465753424658	1.14	V	2521459
Ccin:CC1G_01464T0	2	0.3584229390681	0.85	V	2527323
Ccin:CC1G_01475T0	5	0.490196078431373	0.93	V	2550233
Ccin:CC1G_14699T0	4	0.425531914893617	0.81	V	2553326
Ccin:CC1G_01476T0	4	0.409836065573771	0.94	V	2554757
Ccin:CC1G_01477T0	4	0.421940928270042	1.08	V	2557439
Ccin:CC1G_08120T0	5	0.416666666666667	0.96	V	2562372
Ccin:CC1G_08124T0	1	0.505050505050505	0.93	V	2582658
Ccin:CC1G_08141T0	1	0.487804878048781	1.14	V	2630284
Ccin:CC1G_08147T0	2	0.490196078431373	0.85	V	2642462
Ccin:CC1G_08154T0	3	0.431034482758621	1.03	V	2662092
Ccin:CC1G_08157T0	3	0.401606425702811	1.1	V	2669175
Ccin:CC1G_08158T0	3	0.454545454545455	1.05	V	2670582
Ccin:CC1G_08164T0	3	0.462962962962963	0.92	V	2693373
Ccin:CC1G_08167T0	4	0.373134328358209	0.94	V	2704676
Ccin:CC1G_08175T0	5	0.411522633744856	0.91	V	2720479
Ccin:CC1G_14705T0	5	0.452488687782805	0.96	V	2722687
Ccin:CC1G_08179T0	5	0.377358490566038	1.02	V	2726144
Ccin:CC1G_14706T0	5	0.383141762452107	0.92	V	2731221
Ccin:CC1G_13278T0	6	0.384615384615385	0.94	V	2742818
Ccin:CC1G_14708T0	4	0.301204819277108	1	V	2754994
Ccin:CC1G_10631T0	5	0.315457413249211	0.98	V	2763725
Ccin:CC1G_10636T0	7	0.458715596330275	1.01	V	2778782
Ccin:CC1G_10637T0	7	0.371747211895911	0.97	V	2783121
Ccin:CC1G_10639T0	7	0.383141762452107	0.98	V	2787247
Ccin:CC1G_10642T0	7	0.378787878787879	0.99	V	2795608
Ccin:CC1G_10643T0	7	0.364963503649635	0.94	V	2797702
Ccin:CC1G_10646T0	7	0.36231884057971	0.98	V	2803395
Ccin:CC1G_10648T0	6	0.467289719626168	1.01	V	2807067
Ccin:CC1G_10651T0	6	0.495049504950495	0.92	V	2817613
Ccin:CC1G_10658T0	3	0.425531914893617	0.96	V	2834636
Ccin:CC1G_10661T0	5	0.561797752808989	0.85	V	2842059
Ccin:CC1G_08826T0	5	0.694444444444444	0.67	V	2855618
Ccin:CC1G_08828T0	5	0.584795321637427	0.67	V	2859855
Ccin:CC1G_08830T0	7	0.5	0.95	V	2864603
Ccin:CC1G_08834T0	6	0.537634408602151	0.93	V	2876270
Ccin:CC1G_08836T0	6	0.72463768115942	0.81	V	2883251
Ccin:CC1G_08837T0	5	0.75187969924812	0.67	V	2885836
Ccin:CC1G_08838T0	5	0.709219858156028	0.62	V	2887893
Ccin:CC1G_08843T0	3	0.4739336492891	0.98	V	2905986
Ccin:CC1G_08853T0	3	0.460829493087558	0.84	V	2939969
Ccin:CC1G_14718T0	3	0.591715976331361	0.69	V	2944081
Ccin:CC1G_08858T0	5	0.366300366300366	1.02	V	2953414
Ccin:CC1G_08859T0	5	0.371747211895911	0.98	V	2955511
Ccin:CC1G_08865T0	7	0.628930817610063	0.76	V	2970309
Ccin:CC1G_08866T0	7	0.568181818181818	0.66	V	2972027
Ccin:CC1G_08872T0	7	0.434782608695652	0.85	V	2985652
Ccin:CC1G_08873T0	7	0.390625	0.95	V	2987514
Ccin:CC1G_08874T0	7	0.392156862745098	0.94	V	2990929
Ccin:CC1G_08876T0	7	0.421940928270042	0.83	V	2994159
Ccin:CC1G_12424T0	6	0.671140939597315	0.57	V	3001367
Ccin:CC1G_12428T0	6	0.78125	0.55	V	3010023
Ccin:CC1G_12432T0	2	0.319488817891374	0.97	V	3024158
Ccin:CC1G_07887T0	6	0.529100529100529	0.53	V	3054584
Ccin:CC1G_07888T0	6	0.520833333333333	0.58	V	3056967
Ccin:CC1G_07889T0	6	0.458715596330275	0.63	V	3058955
Ccin:CC1G_07890T0	6	0.490196078431373	0.59	V	3061160
Ccin:CC1G_14722T0	7	0.440528634361233	0.66	V	3063251
Ccin:CC1G_07891T0	7	0.432900432900433	0.63	V	3064007
Ccin:CC1G_07892T0	7	0.411522633744856	0.67	V	3065846
Ccin:CC1G_07897T0	10	0.50251256281407	0.67	V	3087478
Ccin:CC1G_07899T0	7	0.401606425702811	0.86	V	3094480
Ccin:CC1G_07901T0	7	0.458715596330275	0.71	V	3097510
Ccin:CC1G_07902T0	7	0.418410041841004	0.8	V	3099718
Ccin:CC1G_07903T0	8	0.442477876106195	0.85	V	3101278
Ccin:CC1G_07904T0	9	0.45662100456621	0.83	V	3103146
Ccin:CC1G_14726T0	9	0.446428571428571	0.8	V	3104690
Ccin:CC1G_14727T0	9	0.43859649122807	0.82	V	3106748
Ccin:CC1G_07910T0	5	0.478468899521531	0.9	V	3125220
Ccin:CC1G_07911T0	4	0.465116279069767	1.03	V	3127210
Ccin:CC1G_14729T0	3	0.465116279069767	0.79	V	3152507
Ccin:CC1G_07920T0	5	0.483091787439614	0.67	V	3157448
Ccin:CC1G_07922T0	6	0.5	0.71	V	3162464
Ccin:CC1G_07925T0	8	0.495049504950495	0.71	V	3176221
Ccin:CC1G_07927T0	8	0.4739336492891	0.76	V	3178344
Ccin:CC1G_07929T0	8	0.476190476190476	0.67	V	3182180
Ccin:CC1G_14730T0	7	0.460829493087558	0.68	V	3187262
Ccin:CC1G_07931T0	7	0.490196078431373	0.71	V	3188372
Ccin:CC1G_07932T0	7	0.50251256281407	0.71	V	3190256
Ccin:CC1G_07935T0	7	0.546448087431694	0.67	V	3201490
Ccin:CC1G_12575T0	7	0.602409638554217	0.54	V	3212471
Ccin:CC1G_12576T0	7	0.465116279069767	0.74	V	3216097
Ccin:CC1G_12584T0	7	0.462962962962963	0.8	V	3234855
Ccin:CC1G_12585T0	7	0.4149377593361	0.84	V	3235776
Ccin:CC1G_12586T0	7	0.467289719626168	0.72	V	3236974
Ccin:CC1G_14732T0	6	0.476190476190476	0.7	V	3237771
Ccin:CC1G_14733T0	6	0.531914893617021	0.57	V	3239406
Ccin:CC1G_12995T0	5	0.462962962962963	0.67	V	3248008
Ccin:CC1G_12140T0	5	0.649350649350649	0.37	V	3273213
Ccin:CC1G_12142T0	8	0.645161290322581	0.47	V	3279539
Ccin:CC1G_12147T0	11	0.584795321637427	0.69	V	3288229
Ccin:CC1G_12148T0	11	0.578034682080925	0.67	V	3290367
Ccin:CC1G_12149T0	11	0.578034682080925	0.69	V	3292338
Ccin:CC1G_12150T0	12	0.531914893617021	0.71	V	3294967
Ccin:CC1G_12151T0	12	0.54054054054054	0.68	V	3298970
Ccin:CC1G_12152T0	13	0.520833333333333	0.64	V	3302147
Ccin:CC1G_12153T0	13	0.512820512820513	0.66	V	3304209
Ccin:CC1G_14736T0	12	0.512820512820513	0.62	V	3307046
Ccin:CC1G_14737T0	12	0.53475935828877	0.61	V	3308680
Ccin:CC1G_10986T0	12	0.512820512820513	0.6	V	3310022
Ccin:CC1G_10990T0	10	0.531914893617021	0.7	V	3318644
Ccin:CC1G_10991T0	10	0.497512437810945	0.75	V	3322330
Ccin:CC1G_10992T0	10	0.520833333333333	0.78	V	3325020
Ccin:CC1G_10995T0	6	0.384615384615385	0.74	V	3341056
Ccin:CC1G_10996T0	7	0.440528634361233	0.63	V	3343887
Ccin:CC1G_10998T0	7	0.45662100456621	0.6	V	3349849
Ccin:CC1G_11000T0	6	0.645161290322581	0.52	V	3354698
Ccin:CC1G_11004T0	7	0.564971751412429	0.6	V	3367575
Ccin:CC1G_11005T0	7	0.561797752808989	0.61	V	3368311
Ccin:CC1G_11006T0	6	0.581395348837209	0.59	V	3372250
Ccin:CC1G_11009T0	5	0.520833333333333	0.59	V	3385431
Ccin:CC1G_11010T0	6	0.628930817610063	0.48	V	3388917
Ccin:CC1G_12246T0	7	0.606060606060606	0.71	V	3409385
Ccin:CC1G_12247T0	6	0.471698113207547	0.73	V	3413140
Ccin:CC1G_14740T0	7	0.529100529100529	0.49	V	3419152
Ccin:CC1G_14741T0	8	0.495049504950495	0.63	V	3422631
Ccin:CC1G_12250T0	8	0.480769230769231	0.6	V	3425522
Ccin:CC1G_12253T0	8	0.526315789473684	0.49	V	3433440
Ccin:CC1G_12254T0	6	0.531914893617021	0.62	V	3440570
Ccin:CC1G_12256T0	6	0.53475935828877	0.62	V	3443590
Ccin:CC1G_12257T0	5	0.581395348837209	0.46	V	3447468
Ccin:CC1G_12672T0	6	1.04166666666667	0.2	VI	6294
Ccin:CC1G_12674T0	6	1.05263157894737	0.17	VI	7520
Ccin:CC1G_12675T0	7	0.847457627118644	0.31	VI	8574
Ccin:CC1G_12678T0	7	1.26582278481013	0.29	VI	15455
Ccin:CC1G_12682T0	10	1.20481927710843	0.23	VI	23009
Ccin:CC1G_12684T0	12	1.47058823529412	0.18	VI	29321
Ccin:CC1G_12685T0	12	1.51515151515152	0.18	VI	30440
Ccin:CC1G_13146T0	12	1.33333333333333	0.19	VI	33371
Ccin:CC1G_13151T0	11	1.33333333333333	0.27	VI	45893
Ccin:CC1G_15489T0	12	1.40845070422535	0.25	VI	46931
Ccin:CC1G_15490T0	12	1.38888888888889	0.25	VI	47911
Ccin:CC1G_15491T0	11	1.33333333333333	0.26	VI	49561
Ccin:CC1G_15492T0	12	1.14942528735632	0.29	VI	51045
Ccin:CC1G_15493T0	12	1.0989010989011	0.25	VI	55551
Ccin:CC1G_13317T0	12	1.20481927710843	0.31	VI	56037
Ccin:CC1G_12707T0	11	1.14942528735632	0.27	VI	69903
Ccin:CC1G_15494T0	10	1.06382978723404	0.29	VI	71680
Ccin:CC1G_15495T0	7	0.934579439252336	0.32	VI	75354
Ccin:CC1G_12709T0	6	0.952380952380952	0.33	VI	76876
Ccin:CC1G_12710T0	8	0.584795321637427	0.59	VI	79107
Ccin:CC1G_15498T0	8	0.699300699300699	0.64	VI	102061
Ccin:CC1G_15499T0	8	0.671140939597315	0.63	VI	103432
Ccin:CC1G_15500T0	8	0.581395348837209	0.72	VI	107635
Ccin:CC1G_15501T0	9	0.598802395209581	0.69	VI	110033
Ccin:CC1G_15502T0	9	0.628930817610063	0.71	VI	111741
Ccin:CC1G_11847T0	9	0.552486187845304	0.82	VI	114899
Ccin:CC1G_11848T0	9	0.571428571428571	0.79	VI	115947
Ccin:CC1G_11849T0	9	0.602409638554217	0.76	VI	117663
Ccin:CC1G_11856T0	8	0.645161290322581	0.63	VI	131366
Ccin:CC1G_11858T0	7	0.662251655629139	0.58	VI	134900
Ccin:CC1G_15505T0	6	0.645161290322581	0.52	VI	146560
Ccin:CC1G_12546T0	10	0.909090909090909	0.37	VI	165603
Ccin:CC1G_12547T0	11	1.26582278481013	0.26	VI	167444
Ccin:CC1G_12549T0	11	1.42857142857143	0.25	VI	169112
Ccin:CC1G_12550T0	12	1.12359550561798	0.3	VI	170473
Ccin:CC1G_12552T0	12	1.25	0.27	VI	175897
Ccin:CC1G_12555T0	13	0.99009900990099	0.4	VI	183207
Ccin:CC1G_12557T0	14	0.806451612903226	0.45	VI	187343
Ccin:CC1G_12558T0	14	0.862068965517241	0.42	VI	188174
Ccin:CC1G_12559T0	14	0.840336134453782	0.44	VI	189110
Ccin:CC1G_12560T0	14	0.806451612903226	0.45	VI	190075
Ccin:CC1G_12561T0	13	0.75187969924812	0.49	VI	191573
Ccin:CC1G_12562T0	11	0.943396226415094	0.42	VI	194127
Ccin:CC1G_12101T0	10	1.01010101010101	0.39	VI	195771
Ccin:CC1G_12103T0	9	1.21951219512195	0.28	VI	204316
Ccin:CC1G_15507T0	8	1.53846153846154	0.3	VI	211131
Ccin:CC1G_15511T0	4	0.75187969924812	0.57	VI	253333
Ccin:CC1G_12736T0	5	1.53846153846154	0.33	VI	257431
Ccin:CC1G_12739T0	5	1.08695652173913	0.4	VI	266588
Ccin:CC1G_11944T0	5	0.840336134453782	0.55	VI	274718
Ccin:CC1G_11946T0	5	0.892857142857143	0.51	VI	277509
Ccin:CC1G_11947T0	4	0.75187969924812	0.57	VI	279926
Ccin:CC1G_11963T0	3	0.75187969924812	0.69	VI	313951
Ccin:CC1G_15513T0	4	0.520833333333333	0.81	VI	316232
Ccin:CC1G_12981T0	6	0.680272108843537	0.56	VI	326418
Ccin:CC1G_12984T0	9	0.552486187845304	0.73	VI	336431
Ccin:CC1G_12986T0	10	0.552486187845304	0.79	VI	340689
Ccin:CC1G_13531T0	9	0.478468899521531	0.87	VI	345030
Ccin:CC1G_15521T0	9	0.4149377593361	1	VI	348543
Ccin:CC1G_13089T0	8	0.462962962962963	0.86	VI	352404
Ccin:CC1G_13090T0	8	0.45662100456621	0.9	VI	355384
Ccin:CC1G_13091T0	8	0.4739336492891	0.82	VI	358523
Ccin:CC1G_15523T0	7	0.444444444444444	0.89	VI	362225
Ccin:CC1G_15524T0	7	0.434782608695652	0.87	VI	364205
Ccin:CC1G_08662T0	3	0.416666666666667	1.06	VI	399345
Ccin:CC1G_08665T0	3	0.401606425702811	1.09	VI	404699
Ccin:CC1G_08666T0	3	0.357142857142857	1.11	VI	407344
Ccin:CC1G_08667T0	3	0.366300366300366	1.14	VI	409753
Ccin:CC1G_08677T0	3	0.87719298245614	0.35	VI	447989
Ccin:CC1G_08679T0	3	0.75187969924812	0.44	VI	452401
Ccin:CC1G_08683T0	5	0.595238095238095	0.7	VI	465474
Ccin:CC1G_08684T0	5	0.649350649350649	0.63	VI	467807
Ccin:CC1G_08689T0	4	0.628930817610063	0.75	VI	477900
Ccin:CC1G_08690T0	4	0.657894736842105	0.71	VI	482164
Ccin:CC1G_15533T0	6	0.43859649122807	0.93	VI	499292
Ccin:CC1G_08701T0	6	0.4149377593361	0.69	VI	513618
Ccin:CC1G_08702T0	6	0.403225806451613	0.79	VI	514825
Ccin:CC1G_15536T0	6	0.440528634361233	0.72	VI	517422
Ccin:CC1G_15537T0	6	0.423728813559322	0.67	VI	518788
Ccin:CC1G_08706T0	6	0.404858299595142	0.78	VI	531768
Ccin:CC1G_08707T0	6	0.40650406504065	0.77	VI	532845
Ccin:CC1G_06909T0	3	0.413223140495868	0.58	VI	555839
Ccin:CC1G_06911T0	1	0.383141762452107	0.89	VI	561829
Ccin:CC1G_06944T0	4	0.636942675159236	0.98	VI	655027
Ccin:CC1G_06945T0	4	0.458715596330275	0.95	VI	662004
Ccin:CC1G_06946T0	4	0.54054054054054	0.8	VI	663697
Ccin:CC1G_06947T0	4	0.432900432900433	1.19	VI	666181
Ccin:CC1G_06952T0	5	0.549450549450549	0.72	VI	679147
Ccin:CC1G_06959T0	1	0.469483568075117	1.33	VI	693547
Ccin:CC1G_06967T0	1	0.613496932515337	0.25	VI	723248
Ccin:CC1G_06971T0	3	0.775193798449612	0.74	VI	733144
Ccin:CC1G_13523T0	6	0.467289719626168	0.75	VI	755045
Ccin:CC1G_15549T0	6	0.549450549450549	0.56	VI	757950
Ccin:CC1G_12474T0	5	0.518134715025907	0.74	VI	764438
Ccin:CC1G_15553T0	5	0.591715976331361	0.62	VI	767873
Ccin:CC1G_15554T0	5	0.588235294117647	0.74	VI	776953
Ccin:CC1G_15555T0	5	0.552486187845304	0.66	VI	777554
Ccin:CC1G_11441T0	4	0.495049504950495	0.73	VI	811052
Ccin:CC1G_11442T0	4	0.480769230769231	0.76	VI	812996
Ccin:CC1G_11443T0	5	0.421940928270042	0.82	VI	815071
Ccin:CC1G_11444T0	6	0.413223140495868	0.83	VI	818643
Ccin:CC1G_11447T0	7	0.444444444444444	0.87	VI	822876
Ccin:CC1G_11455T0	9	0.555555555555556	0.64	VI	838656
Ccin:CC1G_11456T0	8	0.510204081632653	0.65	VI	842192
Ccin:CC1G_11457T0	7	0.5	0.57	VI	843781
Ccin:CC1G_11459T0	6	0.510204081632653	0.67	VI	848351
Ccin:CC1G_11463T0	8	0.54054054054054	0.71	VI	858211
Ccin:CC1G_11464T0	8	0.512820512820513	0.75	VI	860619
Ccin:CC1G_15561T0	8	0.520833333333333	0.74	VI	861483
Ccin:CC1G_12946T0	8	0.50251256281407	0.64	VI	874799
Ccin:CC1G_15565T0	10	0.591715976331361	0.59	VI	880817
Ccin:CC1G_12951T0	8	0.515463917525773	0.77	VI	888601
Ccin:CC1G_12953T0	8	0.5	0.8	VI	892322
Ccin:CC1G_13127T0	8	0.54054054054054	0.81	VI	894626
Ccin:CC1G_13128T0	8	0.568181818181818	0.82	VI	897527
Ccin:CC1G_15567T0	8	0.510204081632653	0.72	VI	900104
Ccin:CC1G_15568T0	9	0.416666666666667	0.95	VI	904034
Ccin:CC1G_13133T0	8	0.462962962962963	0.77	VI	906010
Ccin:CC1G_09826T0	4	0.497512437810945	0.97	VI	923395
Ccin:CC1G_09828T0	3	0.900900900900901	0.61	VI	926972
Ccin:CC1G_09836T0	3	0.609756097560976	0.86	VI	956746
Ccin:CC1G_15570T0	4	0.53475935828877	0.64	VI	967327
Ccin:CC1G_09840T0	5	0.446428571428571	0.81	VI	971606
Ccin:CC1G_09841T0	6	0.471698113207547	0.74	VI	975601
Ccin:CC1G_09846T0	6	0.505050505050505	0.74	VI	987331
Ccin:CC1G_09851T0	6	0.531914893617021	0.8	VI	995623
Ccin:CC1G_09852T0	6	0.423728813559322	0.81	VI	997914
Ccin:CC1G_09858T0	6	0.418410041841004	0.81	VI	1011909
Ccin:CC1G_15574T0	5	0.374531835205993	0.71	VI	1017773
Ccin:CC1G_15575T0	4	0.404858299595142	0.94	VI	1020646
Ccin:CC1G_10304T0	3	0.352112676056338	1.08	VI	1032889
Ccin:CC1G_10318T0	1	0.512820512820513	0.68	VI	1063141
Ccin:CC1G_10321T0	1	0.510204081632653	0.49	VI	1069885
Ccin:CC1G_10332T0	2	0.306748466257669	0.64	VI	1100983
Ccin:CC1G_10333T0	2	0.37037037037037	0.46	VI	1102797
Ccin:CC1G_15580T0	3	0.444444444444444	0.85	VI	1120004
Ccin:CC1G_10342T0	2	0.367647058823529	0.28	VI	1130625
Ccin:CC1G_11975T0	2	0.490196078431373	0.88	VI	1148959
Ccin:CC1G_11980T0	1	0.483091787439614	0.31	VI	1160657
Ccin:CC1G_09496T0	3	0.37037037037037	0.73	VI	1187177
Ccin:CC1G_09500T0	5	0.485436893203884	0.51	VI	1200333
Ccin:CC1G_09502T0	5	0.510204081632653	0.63	VI	1204703
Ccin:CC1G_09503T0	5	0.401606425702811	0.66	VI	1209561
Ccin:CC1G_15587T0	4	0.413223140495868	0.63	VI	1217043
Ccin:CC1G_09507T0	4	0.425531914893617	0.69	VI	1220286
Ccin:CC1G_09526T0	4	0.680272108843537	0.4	VI	1279515
Ccin:CC1G_09530T0	5	0.65359477124183	0.5	VI	1286730
Ccin:CC1G_09531T0	5	0.87719298245614	0.41	VI	1288534
Ccin:CC1G_09533T0	5	0.854700854700855	0.34	VI	1291523
Ccin:CC1G_09537T0	7	0.833333333333333	0.38	VI	1301595
Ccin:CC1G_09539T0	7	0.87719298245614	0.33	VI	1309480
Ccin:CC1G_09541T0	5	1.21951219512195	0.25	VI	1316879
Ccin:CC1G_13301T0	6	1.01010101010101	0.32	VI	1320906
Ccin:CC1G_13136T0	6	0.793650793650794	0.42	VI	1329707
Ccin:CC1G_13139T0	6	0.746268656716418	0.57	VI	1335400
Ccin:CC1G_07491T0	5	0.8	0.52	VI	1345791
Ccin:CC1G_07494T0	5	0.833333333333333	0.5	VI	1353296
Ccin:CC1G_07495T0	4	0.617283950617284	0.55	VI	1355504
Ccin:CC1G_07503T0	3	0.420168067226891	0.89	VI	1372526
Ccin:CC1G_07508T0	2	0.78740157480315	0.28	VI	1386175
Ccin:CC1G_07517T0	6	0.588235294117647	0.51	VI	1409991
Ccin:CC1G_07519T0	7	0.699300699300699	0.36	VI	1418481
Ccin:CC1G_07520T0	8	0.581395348837209	0.44	VI	1421933
