#gene	chrom	chrom_start	chrom_stop	chrom_strand	targets	method
CC1G_08271	II	39073	41169	-1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_08285	II	78396	84034	-1	CC1G_03103,CC1G_03116,CC1G_03127,CC1G_06498,CC1G_12158,CC1G_15084,LACBIDRAFT_296068,LACBIDRAFT_298368,LACBIDRAFT_298369,LACBIDRAFT_299652,LACBIDRAFT_299673,LACBIDRAFT_299688,LACBIDRAFT_299706,LACBIDRAFT_306600,LACBIDRAFT_312545,LACBIDRAFT_314109,LACBIDRAFT_314289,LACBIDRAFT_314561,LACBIDRAFT_314575,LACBIDRAFT_314609,LACBIDRAFT_314611,LACBIDRAFT_314633,LACBIDRAFT_314645,LACBIDRAFT_314658,LACBIDRAFT_315377,LACBIDRAFT_333582,LACBIDRAFT_334339,LACBIDRAFT_334343,LACBIDRAFT_381489,LACBIDRAFT_381851,LACBIDRAFT_383920,LACBIDRAFT_388916,LACBIDRAFT_389373,LACBIDRAFT_393908,LACBIDRAFT_393910,LACBIDRAFT_395470,LACBIDRAFT_396451,LACBIDRAFT_398050	orthomcl
CC1G_08298	II	123034	124029	+1	CC1G_05330,CC1G_07475,CC1G_08889,CC1G_08890,CC1G_09281,CC1G_09284,LACBIDRAFT_303605	orthomcl
CC1G_08314	II	162975	163372	-1	CC1G_01505,CC1G_04060,CC1G_04061,CC1G_04843,CC1G_04875,CC1G_04893,CC1G_05732,CC1G_05739,CC1G_06082,CC1G_06086,CC1G_06114,CC1G_06484,CC1G_08363,CC1G_09158,CC1G_09189,CC1G_10176,CC1G_10186,CC1G_10188,CC1G_10189,CC1G_10206,LACBIDRAFT_238394,LACBIDRAFT_241509,LACBIDRAFT_253148,LACBIDRAFT_253198,LACBIDRAFT_335058	orthomcl
CC1G_08334	VII	2388895	2389820	-1	CC1G_15733,LACBIDRAFT_299451	orthomcl
CC1G_08350	VII	2427016	2428356	+1	CC1G_05733,CC1G_08352,LACBIDRAFT_302916,LACBIDRAFT_302918,LACBIDRAFT_329886,LACBIDRAFT_329894,LACBIDRAFT_329911,LACBIDRAFT_329933	orthomcl
CC1G_08352	VII	2431572	2432932	+1	CC1G_05733,CC1G_08350,LACBIDRAFT_302916,LACBIDRAFT_302918,LACBIDRAFT_329886,LACBIDRAFT_329894,LACBIDRAFT_329911,LACBIDRAFT_329933	orthomcl
CC1G_08363	VII	2459346	2459799	+1	CC1G_01505,CC1G_04060,CC1G_04061,CC1G_04843,CC1G_04875,CC1G_04893,CC1G_05732,CC1G_05739,CC1G_06082,CC1G_06086,CC1G_06114,CC1G_06484,CC1G_08314,CC1G_09158,CC1G_09189,CC1G_10176,CC1G_10186,CC1G_10188,CC1G_10189,CC1G_10206,LACBIDRAFT_238394,LACBIDRAFT_241509,LACBIDRAFT_253148,LACBIDRAFT_253198,LACBIDRAFT_335058	orthomcl
CC1G_08364	VII	2461830	2463783	+1	CC1G_07605,LACBIDRAFT_234769	orthomcl
CC1G_08369	VII	2472050	2473586	-1	CC1G_10318,CC1G_11805,LACBIDRAFT_329415	orthomcl
CC1G_08370	VII	2474974	2478095	-1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_08380	VII	2782722	2785551	-1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_08413	VII	2860708	2862457	+1	CC1G_08803,CC1G_11419,LACBIDRAFT_304061,LACBIDRAFT_308856	orthomcl
CC1G_08437	XII	575032	575868	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08464,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14117,CC1G_14262,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_08456	XII	622243	623666	-1	CC1G_14860,LACBIDRAFT_294694	orthomcl
CC1G_08464	XII	648400	650155	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14117,CC1G_14262,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_08465	XII	650521	652239	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14117,CC1G_14262,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_08466	XII	652585	654380	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08465,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14117,CC1G_14262,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_08495	XII	727521	729007	-1	CC1G_02256,CC1G_03385,CC1G_05554,CC1G_08612,CC1G_11666,CC1G_12717,LACBIDRAFT_229170,LACBIDRAFT_229647,LACBIDRAFT_238678,LACBIDRAFT_298675,LACBIDRAFT_298676,LACBIDRAFT_298683,LACBIDRAFT_298990,LACBIDRAFT_299974,LACBIDRAFT_306951,LACBIDRAFT_312475,LACBIDRAFT_316764	orthomcl
CC1G_08509	IX	2183092	2184677	-1	CC1G_12371,CC1G_14376,LACBIDRAFT_312259,LACBIDRAFT_312574	orthomcl
CC1G_08519	IX	2216915	2219553	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_08530	IX	2250595	2251474	+1	CC1G_06207,LACBIDRAFT_299174,LACBIDRAFT_299464,LACBIDRAFT_301588,LACBIDRAFT_309776,LACBIDRAFT_310036,LACBIDRAFT_311293,LACBIDRAFT_312527,LACBIDRAFT_313293,LACBIDRAFT_315808,LACBIDRAFT_316917,LACBIDRAFT_316918,LACBIDRAFT_321191,LACBIDRAFT_323160,LACBIDRAFT_325132,LACBIDRAFT_329149,LACBIDRAFT_333567,LACBIDRAFT_334571	orthomcl
CC1G_08553	IX	2299495	2300980	-1	CC1G_00952,CC1G_02415,CC1G_02421,CC1G_10243,CC1G_13042,CC1G_15819,LACBIDRAFT_308241,LACBIDRAFT_320994,LACBIDRAFT_327949	orthomcl
CC1G_08555	IX	2304240	2304707	+1	CC1G_13541,LACBIDRAFT_296797,LACBIDRAFT_298336,LACBIDRAFT_322466,LACBIDRAFT_336364	orthomcl
CC1G_08598	IX	2094485	2095732	+1	CC1G_01648,CC1G_02857,CC1G_05246,CC1G_09078,CC1G_10603,LACBIDRAFT_248441	orthomcl
CC1G_08612	IX	2128973	2131579	-1	CC1G_02256,CC1G_03385,CC1G_05554,CC1G_08495,CC1G_11666,CC1G_12717,LACBIDRAFT_229170,LACBIDRAFT_229647,LACBIDRAFT_238678,LACBIDRAFT_298675,LACBIDRAFT_298676,LACBIDRAFT_298683,LACBIDRAFT_298990,LACBIDRAFT_299974,LACBIDRAFT_306951,LACBIDRAFT_312475,LACBIDRAFT_316764	orthomcl
CC1G_08646	I	1066975	1068649	+1	CC1G_01022,LACBIDRAFT_330689,LACBIDRAFT_332196,LACBIDRAFT_332204	orthomcl
CC1G_08657	I	1102912	1111186	+1	CC1G_11217,LACBIDRAFT_294434,LACBIDRAFT_327435	orthomcl
CC1G_08679	VI	452401	454745	-1	CC1G_08680,LACBIDRAFT_292515	orthomcl
CC1G_08680	VI	455218	457572	-1	CC1G_08679,LACBIDRAFT_292515	orthomcl
CC1G_08693	VI	493213	496143	-1	CC1G_12769,LACBIDRAFT_316989	orthomcl
CC1G_08706	VI	531768	532314	-1	CC1G_04096,CC1G_08707,CC1G_10769,CC1G_10775,CC1G_11344,CC1G_12805,CC1G_12956,CC1G_13554,LACBIDRAFT_304822,LACBIDRAFT_306540,LACBIDRAFT_312393,LACBIDRAFT_314796,LACBIDRAFT_318504,LACBIDRAFT_323076,LACBIDRAFT_323093,LACBIDRAFT_323094,LACBIDRAFT_332688,LACBIDRAFT_332691,LACBIDRAFT_334455,LACBIDRAFT_334457,LACBIDRAFT_335530,LACBIDRAFT_335560,LACBIDRAFT_335639	orthomcl
CC1G_08707	VI	532845	534587	-1	CC1G_04096,CC1G_08706,CC1G_10769,CC1G_10775,CC1G_11344,CC1G_12805,CC1G_12956,CC1G_13554,LACBIDRAFT_304822,LACBIDRAFT_306540,LACBIDRAFT_312393,LACBIDRAFT_314796,LACBIDRAFT_318504,LACBIDRAFT_323076,LACBIDRAFT_323093,LACBIDRAFT_323094,LACBIDRAFT_332688,LACBIDRAFT_332691,LACBIDRAFT_334455,LACBIDRAFT_334457,LACBIDRAFT_335530,LACBIDRAFT_335560,LACBIDRAFT_335639	orthomcl
CC1G_08715	X	881491	886628	+1	CC1G_02769,CC1G_03480,CC1G_03487,CC1G_06116,CC1G_09553,CC1G_11047,CC1G_15128,CC1G_15129,LACBIDRAFT_335741	orthomcl
CC1G_08803	I	4009395	4011522	-1	CC1G_08413,CC1G_11419,LACBIDRAFT_304061,LACBIDRAFT_308856	orthomcl
CC1G_08804	I	4012610	4013757	-1	CC1G_00703,LACBIDRAFT_293692,LACBIDRAFT_305049,LACBIDRAFT_317360,LACBIDRAFT_321080	orthomcl
CC1G_08834	V	2876270	2881166	-1	CC1G_10116,CC1G_10123,LACBIDRAFT_330568	orthomcl
CC1G_08837	V	2885836	2887503	-1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14722,CC1G_14726,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_08838	V	2887893	2889611	-1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14722,CC1G_14726,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_08840	V	2893597	2894485	+1	CC1G_12425,LACBIDRAFT_297717,LACBIDRAFT_301285	orthomcl
CC1G_08872	V	2985652	2987442	-1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14722,CC1G_14726,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_08889	V	141022	142229	-1	CC1G_05330,CC1G_07475,CC1G_08298,CC1G_08890,CC1G_09281,CC1G_09284,LACBIDRAFT_303605	orthomcl
CC1G_08890	V	138139	139055	-1	CC1G_05330,CC1G_07475,CC1G_08298,CC1G_08889,CC1G_09281,CC1G_09284,LACBIDRAFT_303605	orthomcl
CC1G_08892	V	134924	136367	+1	CC1G_08894,LACBIDRAFT_295163,LACBIDRAFT_312238,LACBIDRAFT_335480	orthomcl
CC1G_08894	V	130604	131733	+1	CC1G_08892,LACBIDRAFT_295163,LACBIDRAFT_312238,LACBIDRAFT_335480	orthomcl
CC1G_08930	V	27322	32834	-1	CC1G_00730,CC1G_02395,CC1G_12444,LACBIDRAFT_295378,LACBIDRAFT_301909,LACBIDRAFT_303653,LACBIDRAFT_305122,LACBIDRAFT_306832,LACBIDRAFT_306914,LACBIDRAFT_308323,LACBIDRAFT_310190,LACBIDRAFT_310579,LACBIDRAFT_310782,LACBIDRAFT_321019,LACBIDRAFT_321349,LACBIDRAFT_323928,LACBIDRAFT_324445,LACBIDRAFT_325383,LACBIDRAFT_326019,LACBIDRAFT_326574,LACBIDRAFT_326610,LACBIDRAFT_327559,LACBIDRAFT_327688,LACBIDRAFT_327689,LACBIDRAFT_327923,LACBIDRAFT_327924,LACBIDRAFT_327925,LACBIDRAFT_328467,LACBIDRAFT_329390,LACBIDRAFT_329483,LACBIDRAFT_329487,LACBIDRAFT_330000,LACBIDRAFT_330370,LACBIDRAFT_330663,LACBIDRAFT_331412,LACBIDRAFT_332217,LACBIDRAFT_334423,LACBIDRAFT_335114,LACBIDRAFT_335593,LACBIDRAFT_335703,LACBIDRAFT_335843,LACBIDRAFT_335864,LACBIDRAFT_335915	orthomcl
CC1G_08950	XI	1907561	1908760	+1	CC1G_06891,CC1G_13518,CC1G_15139,LACBIDRAFT_229555	orthomcl
CC1G_09008	VII	1696778	1701559	+1	CC1G_02804,CC1G_02818,CC1G_02888,CC1G_03358,CC1G_03366,CC1G_03378,CC1G_03379,CC1G_04001,CC1G_04004,CC1G_04009,CC1G_04027,CC1G_04028,CC1G_04029,CC1G_04043,CC1G_06127,CC1G_07520,CC1G_08028,CC1G_09507,CC1G_09563,CC1G_09863,CC1G_13362,CC1G_13570,CC1G_14549,CC1G_14944,CC1G_14954,LACBIDRAFT_252398,LACBIDRAFT_303806,LACBIDRAFT_312761,LACBIDRAFT_318375,LACBIDRAFT_318922,LACBIDRAFT_319008,LACBIDRAFT_329042,LACBIDRAFT_387578,LACBIDRAFT_391078	orthomcl
CC1G_09020	VII	1736631	1738402	+1	CC1G_02320,CC1G_02335,CC1G_02349,LACBIDRAFT_328091,LACBIDRAFT_328123,LACBIDRAFT_328130,LACBIDRAFT_332464	orthomcl
CC1G_09040	VII	1793619	1796347	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_09055	IV	627877	630318	+1	CC1G_04938,CC1G_11668,LACBIDRAFT_306412,LACBIDRAFT_307190	orthomcl
CC1G_09078	IV	687899	689218	-1	CC1G_01648,CC1G_02857,CC1G_05246,CC1G_08598,CC1G_10603,LACBIDRAFT_248441	orthomcl
CC1G_09158	II	2798740	2799200	-1	CC1G_01505,CC1G_04060,CC1G_04061,CC1G_04843,CC1G_04875,CC1G_04893,CC1G_05732,CC1G_05739,CC1G_06082,CC1G_06086,CC1G_06114,CC1G_06484,CC1G_08314,CC1G_08363,CC1G_09189,CC1G_10176,CC1G_10186,CC1G_10188,CC1G_10189,CC1G_10206,LACBIDRAFT_238394,LACBIDRAFT_241509,LACBIDRAFT_253148,LACBIDRAFT_253198,LACBIDRAFT_335058	orthomcl
CC1G_09164	II	2814544	2816393	+1	CC1G_04766,LACBIDRAFT_295856,LACBIDRAFT_302350,LACBIDRAFT_307234,LACBIDRAFT_307249,LACBIDRAFT_314921,LACBIDRAFT_318452	orthomcl
CC1G_09189	II	2871236	2871643	-1	CC1G_01505,CC1G_04060,CC1G_04061,CC1G_04843,CC1G_04875,CC1G_04893,CC1G_05732,CC1G_05739,CC1G_06082,CC1G_06086,CC1G_06114,CC1G_06484,CC1G_08314,CC1G_08363,CC1G_09158,CC1G_10176,CC1G_10186,CC1G_10188,CC1G_10189,CC1G_10206,LACBIDRAFT_238394,LACBIDRAFT_241509,LACBIDRAFT_253148,LACBIDRAFT_253198,LACBIDRAFT_335058	orthomcl
CC1G_09208	XI	1785858	1787337	-1	CC1G_09235,CC1G_09237,CC1G_09238,CC1G_09240,CC1G_09241,LACBIDRAFT_192443	orthomcl
CC1G_09223	XI	1745788	1748044	-1	CC1G_05359,CC1G_11771,CC1G_12248,CC1G_14256,LACBIDRAFT_250594	orthomcl
CC1G_09235	XI	1717273	1719105	-1	CC1G_09208,CC1G_09237,CC1G_09238,CC1G_09240,CC1G_09241,LACBIDRAFT_192443	orthomcl
CC1G_09237	XI	1712442	1713972	+1	CC1G_09208,CC1G_09235,CC1G_09238,CC1G_09240,CC1G_09241,LACBIDRAFT_192443	orthomcl
CC1G_09238	XI	1709758	1711211	-1	CC1G_09208,CC1G_09235,CC1G_09237,CC1G_09240,CC1G_09241,LACBIDRAFT_192443	orthomcl
CC1G_09240	XI	1707106	1708566	-1	CC1G_09208,CC1G_09235,CC1G_09237,CC1G_09238,CC1G_09241,LACBIDRAFT_192443	orthomcl
CC1G_09241	XI	1704181	1705585	-1	CC1G_09208,CC1G_09235,CC1G_09237,CC1G_09238,CC1G_09240,LACBIDRAFT_192443	orthomcl
CC1G_09258	III	3498211	3499360	+1	CC1G_00748,CC1G_02396,CC1G_07474,CC1G_09278,CC1G_09279,CC1G_09280,CC1G_09286,CC1G_09290,LACBIDRAFT_304778,LACBIDRAFT_310405,LACBIDRAFT_312140,LACBIDRAFT_315257,LACBIDRAFT_315312,LACBIDRAFT_328161,LACBIDRAFT_332106	orthomcl
CC1G_09267	III	3520484	3521618	+1	CC1G_07456,CC1G_07458,CC1G_09269,CC1G_11812,CC1G_11814,CC1G_14304,LACBIDRAFT_298284,LACBIDRAFT_327720,LACBIDRAFT_327753,LACBIDRAFT_334837	orthomcl
CC1G_09269	III	3524707	3525902	+1	CC1G_07456,CC1G_07458,CC1G_09267,CC1G_11812,CC1G_11814,CC1G_14304,LACBIDRAFT_298284,LACBIDRAFT_327720,LACBIDRAFT_327753,LACBIDRAFT_334837	orthomcl
CC1G_09278	III	3555330	3556697	+1	CC1G_00748,CC1G_02396,CC1G_07474,CC1G_09258,CC1G_09279,CC1G_09280,CC1G_09286,CC1G_09290,LACBIDRAFT_304778,LACBIDRAFT_310405,LACBIDRAFT_312140,LACBIDRAFT_315257,LACBIDRAFT_315312,LACBIDRAFT_328161,LACBIDRAFT_332106	orthomcl
CC1G_09279	III	3557692	3558704	+1	CC1G_00748,CC1G_02396,CC1G_07474,CC1G_09258,CC1G_09278,CC1G_09280,CC1G_09286,CC1G_09290,LACBIDRAFT_304778,LACBIDRAFT_310405,LACBIDRAFT_312140,LACBIDRAFT_315257,LACBIDRAFT_315312,LACBIDRAFT_328161,LACBIDRAFT_332106	orthomcl
CC1G_09280	III	3558913	3560005	-1	CC1G_00748,CC1G_02396,CC1G_07474,CC1G_09258,CC1G_09278,CC1G_09279,CC1G_09286,CC1G_09290,LACBIDRAFT_304778,LACBIDRAFT_310405,LACBIDRAFT_312140,LACBIDRAFT_315257,LACBIDRAFT_315312,LACBIDRAFT_328161,LACBIDRAFT_332106	orthomcl
CC1G_09281	III	3563129	3565289	+1	CC1G_05330,CC1G_07475,CC1G_08298,CC1G_08889,CC1G_08890,CC1G_09284,LACBIDRAFT_303605	orthomcl
CC1G_09284	III	3572316	3574120	-1	CC1G_05330,CC1G_07475,CC1G_08298,CC1G_08889,CC1G_08890,CC1G_09281,LACBIDRAFT_303605	orthomcl
CC1G_09286	III	3575374	3576763	+1	CC1G_00748,CC1G_02396,CC1G_07474,CC1G_09258,CC1G_09278,CC1G_09279,CC1G_09280,CC1G_09290,LACBIDRAFT_304778,LACBIDRAFT_310405,LACBIDRAFT_312140,LACBIDRAFT_315257,LACBIDRAFT_315312,LACBIDRAFT_328161,LACBIDRAFT_332106	orthomcl
CC1G_09290	III	3586647	3587819	-1	CC1G_00748,CC1G_02396,CC1G_07474,CC1G_09258,CC1G_09278,CC1G_09279,CC1G_09280,CC1G_09286,LACBIDRAFT_304778,LACBIDRAFT_310405,LACBIDRAFT_312140,LACBIDRAFT_315257,LACBIDRAFT_315312,LACBIDRAFT_328161,LACBIDRAFT_332106	orthomcl
